x,y,t,u
4,29,15000,0.710211
4,30,15000,0.717175
4,31,15000,0.723631
4,32,15000,0.729614
4,33,15000,0.735155
4,34,15000,0.74028
4,35,15000,0.745014
4,36,15000,0.74938
4,37,15000,0.753397
4,38,15000,0.757082
4,39,15000,0.76045
4,40,15000,0.763516
4,41,15000,0.766292
4,42,15000,0.768789
4,43,15000,0.771015
4,44,15000,0.77298
4,45,15000,0.77469
4,46,15000,0.776151
4,47,15000,0.777369
4,48,15000,0.778347
4,49,15000,0.779087
4,50,15000,0.779592
4,51,15000,0.779863
4,52,15000,0.7799
4,53,15000,0.779702
4,54,15000,0.779266
4,55,15000,0.778591
4,56,15000,0.777671
4,57,15000,0.776502
4,58,15000,0.775078
4,59,15000,0.773391
4,60,15000,0.771433
4,61,15000,0.769193
4,62,15000,0.766659
4,63,15000,0.763818
4,64,15000,0.760655
4,65,15000,0.757152
4,66,15000,0.75329
4,67,15000,0.749046
4,68,15000,0.744396
4,69,15000,0.739311
4,70,15000,0.73376
4,71,15000,0.727707
4,72,15000,0.72111
4,73,15000,0.713925
4,74,15000,0.706099
4,75,15000,0.697573
4,76,15000,0.688281
4,77,15000,0.678146
4,78,15000,0.667081
4,79,15000,0.654986
4,80,15000,0.641747
4,81,15000,0.627234
4,82,15000,0.611296
4,83,15000,0.59376
4,84,15000,0.574426
4,85,15000,0.553068
4,86,15000,0.529424
4,87,15000,0.503202
4,88,15000,0.474075
4,89,15000,0.44169
4,90,15000,0.405684
4,91,15000,0.365723
4,92,15000,0.321564
4,93,15000,0.273186
4,94,15000,0.220995
4,95,15000,0.166208
4,96,15000,0.11126
4,97,15000,0.0610365
4,98,15000,0.0211316
4,99,15000,0.00540961
4,100,15000,0
5,0,15000,0
5,1,15000,-0.00722987
5,2,15000,-0.00748954
5,3,15000,0.00854314
5,4,15000,0.036739
5,5,15000,0.0733658
5,6,15000,0.114343
5,7,15000,0.15681
5,8,15000,0.198841
5,9,15000,0.239283
5,10,15000,0.277509
5,11,15000,0.313239
5,12,15000,0.346406
5,13,15000,0.377067
5,14,15000,0.405348
5,15,15000,0.43141
5,16,15000,0.455422
5,17,15000,0.477555
5,18,15000,0.497971
5,19,15000,0.516821
5,20,15000,0.534242
5,21,15000,0.550359
5,22,15000,0.565285
5,23,15000,0.579121
5,24,15000,0.591956
5,25,15000,0.603873
5,26,15000,0.614942
5,27,15000,0.625229
5,28,15000,0.634791
5,29,15000,0.64368
5,30,15000,0.651942
5,31,15000,0.659619
5,32,15000,0.666748
5,33,15000,0.673362
5,34,15000,0.679492
5,35,15000,0.685164
5,36,15000,0.690403
5,37,15000,0.69523
5,38,15000,0.699666
5,39,15000,0.703726
5,40,15000,0.707428
5,41,15000,0.710783
5,42,15000,0.713806
5,43,15000,0.716507
5,44,15000,0.718894
5,45,15000,0.720976
5,46,15000,0.722759
5,47,15000,0.72425
5,48,15000,0.725452
5,49,15000,0.726368
5,50,15000,0.727002
5,51,15000,0.727353
5,52,15000,0.727423
5,53,15000,0.727208
5,54,15000,0.726708
5,55,15000,0.725919
5,56,15000,0.724836
5,57,15000,0.723453
5,58,15000,0.721763
5,59,15000,0.719758
5,60,15000,0.717426
5,61,15000,0.714757
5,62,15000,0.711736
5,63,15000,0.708349
5,64,15000,0.704577
5,65,15000,0.700401
5,66,15000,0.695799
5,67,15000,0.690745
5,68,15000,0.685212
5,69,15000,0.679168
5,70,15000,0.672576
5,71,15000,0.665398
5,72,15000,0.657589
5,73,15000,0.649098
5,74,15000,0.63987
5,75,15000,0.629842
5,76,15000,0.618941
5,77,15000,0.607089
5,78,15000,0.594195
5,79,15000,0.580159
5,80,15000,0.564867
5,81,15000,0.548191
5,82,15000,0.52999
5,83,15000,0.510106
5,84,15000,0.488363
5,85,15000,0.464571
5,86,15000,0.438529
5,87,15000,0.410027
5,88,15000,0.378863
5,89,15000,0.344861
5,90,15000,0.307909
5,91,15000,0.268018
5,92,15000,0.225415
5,93,15000,0.180682
5,94,15000,0.134957
5,95,15000,0.0902056
5,96,15000,0.0494149
5,97,15000,0.0169676
5,98,15000,-0.00301242
5,99,15000,-0.00542438
5,100,15000,0
6,0,15000,0
6,1,15000,-0.00973619
6,2,15000,-0.0158574
6,3,15000,-0.0118987
6,4,15000,0.00283873
6,5,15000,0.0266041
6,6,15000,0.0566252
6,7,15000,0.0904026
6,8,15000,0.125938
6,9,15000,0.161793
6,10,15000,0.196998
6,11,15000,0.230943
6,12,15000,0.263273
6,13,15000,0.293811
6,14,15000,0.322495
6,15,15000,0.34934
6,16,15000,0.374404
6,17,15000,0.397772
6,18,15000,0.419543
6,19,15000,0.439818
6,20,15000,0.4587
6,21,15000,0.476286
6,22,15000,0.49267
6,23,15000,0.507938
6,24,15000,0.522169
6,25,15000,0.535438
6,26,15000,0.547811
6,27,15000,0.55935
6,28,15000,0.57011
6,29,15000,0.580142
6,30,15000,0.589491
6,31,15000,0.598199
6,32,15000,0.606303
6,33,15000,0.613839
6,34,15000,0.620836
6,35,15000,0.627323
6,36,15000,0.633324
6,37,15000,0.638863
6,38,15000,0.64396
6,39,15000,0.648633
6,40,15000,0.652899
6,41,15000,0.656773
6,42,15000,0.660267
6,43,15000,0.663393
6,44,15000,0.666161
6,45,15000,0.668579
6,46,15000,0.670656
6,47,15000,0.672395
6,48,15000,0.673803
6,49,15000,0.674883
6,50,15000,0.675637
6,51,15000,0.676065
6,52,15000,0.676168
6,53,15000,0.675944
6,54,15000,0.675391
6,55,15000,0.674505
6,56,15000,0.67328
6,57,15000,0.67171
6,58,15000,0.669787
6,59,15000,0.6675
6,60,15000,0.66484
6,61,15000,0.661792
6,62,15000,0.658343
6,63,15000,0.654475
6,64,15000,0.650169
6,65,15000,0.645404
6,66,15000,0.640155
6,67,15000,0.634396
6,68,15000,0.628097
6,69,15000,0.621224
6,70,15000,0.61374
6,71,15000,0.605604
6,72,15000,0.596768
6,73,15000,0.587182
6,74,15000,0.576789
6,75,15000,0.565524
6,76,15000,0.55332
6,77,15000,0.540096
6,78,15000,0.525769
6,79,15000,0.510243
6,80,15000,0.493415
6,81,15000,0.475175
6,82,15000,0.455401
6,83,15000,0.433966
6,84,15000,0.410739
6,85,15000,0.38559
6,86,15000,0.358397
6,87,15000,0.329059
6,88,15000,0.297519
6,89,15000,0.263793
6,90,15000,0.228012
6,91,15000,0.190494
6,92,15000,0.151824
6,93,15000,0.112978
6,94,15000,0.0754427
6,95,15000,0.0413404
6,96,15000,0.0133853
6,97,15000,-0.00530086
6,98,15000,-0.0125875
6,99,15000,-0.00850505
6,100,15000,0
7,0,15000,0
7,1,15000,-0.00958705
7,2,15000,-0.018017
7,3,15000,-0.0209594
7,4,15000,-0.0154685
7,5,15000,-0.00177475
7,6,15000,0.0186363
7,7,15000,0.043942
7,8,15000,0.0724243
7,9,15000,0.102665
7,10,15000,0.133575
7,11,15000,0.164368
7,12,15000,0.194499
7,13,15000,0.223611
7,14,15000,0.251487
7,15,15000,0.278005
7,16,15000,0.303117
7,17,15000,0.326818
7,18,15000,0.349134
7,19,15000,0.370112
7,20,15000,0.38981
7,21,15000,0.40829
7,22,15000,0.425618
7,23,15000,0.441859
7,24,15000,0.457076
7,25,15000,0.471329
7,26,15000,0.484677
7,27,15000,0.497171
7,28,15000,0.508863
7,29,15000,0.519797
7,30,15000,0.530017
7,31,15000,0.539561
7,32,15000,0.548466
7,33,15000,0.556764
7,34,15000,0.564485
7,35,15000,0.571656
7,36,15000,0.578303
7,37,15000,0.584449
7,38,15000,0.590113
7,39,15000,0.595314
7,40,15000,0.600069
7,41,15000,0.604393
7,42,15000,0.608298
7,43,15000,0.611798
7,44,15000,0.614901
7,45,15000,0.617616
7,46,15000,0.619952
7,47,15000,0.621913
7,48,15000,0.623505
7,49,15000,0.624731
7,50,15000,0.625593
7,51,15000,0.626092
7,52,15000,0.626228
7,53,15000,0.625999
7,54,15000,0.625402
7,55,15000,0.624433
7,56,15000,0.623086
7,57,15000,0.621354
7,58,15000,0.619228
7,59,15000,0.616698
7,60,15000,0.613752
7,61,15000,0.610377
7,62,15000,0.606557
7,63,15000,0.602274
7,64,15000,0.597508
7,65,15000,0.592237
7,66,15000,0.586436
7,67,15000,0.580078
7,68,15000,0.573131
7,69,15000,0.565563
7,70,15000,0.557335
7,71,15000,0.548406
7,72,15000,0.538731
7,73,15000,0.52826
7,74,15000,0.516938
7,75,15000,0.504705
7,76,15000,0.491497
7,77,15000,0.477242
7,78,15000,0.461866
7,79,15000,0.445287
7,80,15000,0.427421
7,81,15000,0.408181
7,82,15000,0.387476
7,83,15000,0.365223
7,84,15000,0.341343
7,85,15000,0.315777
7,86,15000,0.28849
7,87,15000,0.259497
7,88,15000,0.22888
7,89,15000,0.196822
7,90,15000,0.163657
7,91,15000,0.129917
7,92,15000,0.0964069
7,93,15000,0.0642678
7,94,15000,0.0350254
7,95,15000,0.0105736
7,96,15000,-0.00701698
7,97,15000,-0.015938
7,98,15000,-0.015668
7,99,15000,-0.00875031
7,100,15000,0
8,0,15000,0
8,1,15000,-0.00863036
8,2,15000,-0.0176232
8,3,15000,-0.024222
8,4,15000,-0.0247194
8,5,15000,-0.0184034
8,6,15000,-0.0057607
8,7,15000,0.0120848
8,8,15000,0.0338401
8,9,15000,0.0582849
8,10,15000,0.0843781
8,11,15000,0.111287
8,12,15000,0.138376
8,13,15000,0.165178
8,14,15000,0.191362
8,15,15000,0.216704
8,16,15000,0.24106
8,17,15000,0.264346
8,18,15000,0.286521
8,19,15000,0.307572
8,20,15000,0.327512
8,21,15000,0.346365
8,22,15000,0.364165
8,23,15000,0.380951
8,24,15000,0.396766
8,25,15000,0.411654
8,26,15000,0.425657
8,27,15000,0.43882
8,28,15000,0.451182
8,29,15000,0.462783
8,30,15000,0.473659
8,31,15000,0.483845
8,32,15000,0.493373
8,33,15000,0.502273
8,34,15000,0.510572
8,35,15000,0.518297
8,36,15000,0.525471
8,37,15000,0.532114
8,38,15000,0.538248
8,39,15000,0.543889
8,40,15000,0.549054
8,41,15000,0.553757
8,42,15000,0.558011
8,43,15000,0.561827
8,44,15000,0.565216
8,45,15000,0.568187
8,46,15000,0.570745
8,47,15000,0.572897
8,48,15000,0.574648
8,49,15000,0.576001
8,50,15000,0.576958
8,51,15000,0.57752
8,52,15000,0.577685
8,53,15000,0.577452
8,54,15000,0.576819
8,55,15000,0.57578
8,56,15000,0.574329
8,57,15000,0.572458
8,58,15000,0.57016
8,59,15000,0.567423
8,60,15000,0.564235
8,61,15000,0.560582
8,62,15000,0.556448
8,63,15000,0.551815
8,64,15000,0.546663
8,65,15000,0.54097
8,66,15000,0.53471
8,67,15000,0.527858
8,68,15000,0.520382
8,69,15000,0.512251
8,70,15000,0.503427
8,71,15000,0.493871
8,72,15000,0.483542
8,73,15000,0.472392
8,74,15000,0.460372
8,75,15000,0.44743
8,76,15000,0.433509
8,77,15000,0.418549
8,78,15000,0.402491
8,79,15000,0.38527
8,80,15000,0.366827
8,81,15000,0.347102
8,82,15000,0.326045
8,83,15000,0.303617
8,84,15000,0.279797
8,85,15000,0.254596
8,86,15000,0.228067
8,87,15000,0.200325
8,88,15000,0.17157
8,89,15000,0.142116
8,90,15000,0.112431
8,91,15000,0.0831708
8,92,15000,0.0552211
8,93,15000,0.0297158
8,94,15000,0.00801748
8,95,15000,-0.00838607
8,96,15000,-0.0181354
8,97,15000,-0.0204859
8,98,15000,-0.0159632
8,99,15000,-0.00806781
8,100,15000,0
9,0,15000,0
9,1,15000,-0.00753901
9,2,15000,-0.0162917
9,3,15000,-0.0246262
9,4,15000,-0.0288174
9,5,15000,-0.0276679
9,6,15000,-0.0209903
9,7,15000,-0.00932354
9,8,15000,0.0064735
9,9,15000,0.0254537
9,10,15000,0.0467193
9,11,15000,0.0694872
9,12,15000,0.0931101
9,13,15000,0.117074
9,14,15000,0.140985
9,15,15000,0.164546
9,16,15000,0.187546
9,17,15000,0.209833
9,18,15000,0.231308
9,19,15000,0.251909
9,20,15000,0.271601
9,21,15000,0.290373
9,22,15000,0.308225
9,23,15000,0.325171
9,24,15000,0.341231
9,25,15000,0.356428
9,26,15000,0.370792
9,27,15000,0.384351
9,28,15000,0.397136
9,29,15000,0.409176
9,30,15000,0.420501
9,31,15000,0.43114
9,32,15000,0.441118
9,33,15000,0.450462
9,34,15000,0.459196
9,35,15000,0.467343
9,36,15000,0.474923
9,37,15000,0.481957
9,38,15000,0.488461
9,39,15000,0.494453
9,40,15000,0.499947
9,41,15000,0.504956
9,42,15000,0.509494
9,43,15000,0.51357
9,44,15000,0.517195
9,45,15000,0.520375
9,46,15000,0.523118
9,47,15000,0.525429
9,48,15000,0.527313
9,49,15000,0.528772
9,50,15000,0.529808
9,51,15000,0.530421
9,52,15000,0.530611
9,53,15000,0.530376
9,54,15000,0.529712
9,55,15000,0.528614
9,56,15000,0.527076
9,57,15000,0.52509
9,58,15000,0.522648
9,59,15000,0.519739
9,60,15000,0.51635
9,61,15000,0.512468
9,62,15000,0.508076
9,63,15000,0.503157
9,64,15000,0.497692
9,65,15000,0.491659
9,66,15000,0.485034
9,67,15000,0.477791
9,68,15000,0.469903
9,69,15000,0.461337
9,70,15000,0.452061
9,71,15000,0.44204
9,72,15000,0.431235
9,73,15000,0.419606
9,74,15000,0.407112
9,75,15000,0.393707
9,76,15000,0.379348
9,77,15000,0.363989
9,78,15000,0.347587
9,79,15000,0.3301
9,80,15000,0.311494
9,81,15000,0.291742
9,82,15000,0.270833
9,83,15000,0.248773
9,84,15000,0.225599
9,85,15000,0.201384
9,86,15000,0.176257
9,87,15000,0.150414
9,88,15000,0.124141
9,89,15000,0.0978396
9,90,15000,0.072047
9,91,15000,0.0474592
9,92,15000,0.0249399
9,93,15000,0.00550379
9,94,15000,-0.00974746
9,95,15000,-0.0197685
9,96,15000,-0.0238233
9,97,15000,-0.0219166
9,98,15000,-0.0151497
9,99,15000,-0.00717248
9,100,15000,0
10,0,15000,0
10,1,15000,-0.00653614
10,2,15000,-0.0147169
10,3,15000,-0.0236927
10,4,15000,-0.0300428
10,5,15000,-0.0323854
10,6,15000,-0.0301284
10,7,15000,-0.0233759
10,8,15000,-0.0126115
10,9,15000,0.00149727
10,10,15000,0.0182372
10,11,15000,0.0369296
10,12,15000,0.0569721
10,13,15000,0.0778544
10,14,15000,0.0991588
10,15,15000,0.120553
10,16,15000,0.141777
10,17,15000,0.162636
10,18,15000,0.182985
10,19,15000,0.202718
10,20,15000,0.221763
10,21,15000,0.240073
10,22,15000,0.257619
10,23,15000,0.274389
10,24,15000,0.290379
10,25,15000,0.305596
10,26,15000,0.320049
10,27,15000,0.333756
10,28,15000,0.346733
10,29,15000,0.359
10,30,15000,0.370579
10,31,15000,0.38149
10,32,15000,0.391753
10,33,15000,0.40139
10,34,15000,0.410419
10,35,15000,0.41886
10,36,15000,0.42673
10,37,15000,0.434046
10,38,15000,0.440824
10,39,15000,0.447078
10,40,15000,0.452821
10,41,15000,0.458065
10,42,15000,0.462821
10,43,15000,0.467099
10,44,15000,0.470907
10,45,15000,0.474252
10,46,15000,0.47714
10,47,15000,0.479577
10,48,15000,0.481565
10,49,15000,0.483108
10,50,15000,0.484207
10,51,15000,0.484861
10,52,15000,0.48507
10,53,15000,0.484831
10,54,15000,0.484141
10,55,15000,0.482994
10,56,15000,0.481385
10,57,15000,0.479306
10,58,15000,0.476748
10,59,15000,0.473701
10,60,15000,0.470151
10,61,15000,0.466087
10,62,15000,0.461493
10,63,15000,0.456351
10,64,15000,0.450644
10,65,15000,0.444351
10,66,15000,0.437451
10,67,15000,0.429919
10,68,15000,0.421729
10,69,15000,0.412855
10,70,15000,0.403267
10,71,15000,0.392934
10,72,15000,0.381825
10,73,15000,0.369907
10,74,15000,0.357146
10,75,15000,0.34351
10,76,15000,0.328966
10,77,15000,0.313487
10,78,15000,0.297047
10,79,15000,0.279628
10,80,15000,0.261221
10,81,15000,0.241834
10,82,15000,0.22149
10,83,15000,0.200241
10,84,15000,0.17817
10,85,15000,0.155406
10,86,15000,0.132135
10,87,15000,0.108612
10,88,15000,0.085179
10,89,15000,0.0622774
10,90,15000,0.0404629
10,91,15000,0.0204074
10,92,15000,0.00288671
10,93,15000,-0.0112604
10,94,15000,-0.0212174
10,95,15000,-0.0263401
10,96,15000,-0.0263747
10,97,15000,-0.0218001
10,98,15000,-0.0139702
10,99,15000,-0.00631409
10,100,15000,0
11,0,15000,0
11,1,15000,-0.0056769
11,2,15000,-0.0131815
11,3,15000,-0.0221971
11,4,15000,-0.0297125
11,5,15000,-0.0343374
11,6,15000,-0.0352678
11,7,15000,-0.0323132
11,8,15000,-0.0256631
11,9,15000,-0.0157359
11,10,15000,-0.00305645
11,11,15000,0.0118252
11,12,15000,0.0283843
11,13,15000,0.0461487
11,14,15000,0.0647103
11,15,15000,0.0837266
11,16,15000,0.102918
11,17,15000,0.122058
11,18,15000,0.140972
11,19,15000,0.159523
11,20,15000,0.177607
11,21,15000,0.195149
11,22,15000,0.212093
11,23,15000,0.228403
11,24,15000,0.244055
11,25,15000,0.259036
11,26,15000,0.273341
11,27,15000,0.286971
11,28,15000,0.299932
11,29,15000,0.312233
11,30,15000,0.323884
11,31,15000,0.3349
11,32,15000,0.345293
11,33,15000,0.355079
11,34,15000,0.364271
11,35,15000,0.372884
11,36,15000,0.380932
11,37,15000,0.388428
11,38,15000,0.395385
11,39,15000,0.401814
11,40,15000,0.407728
11,41,15000,0.413135
11,42,15000,0.418046
11,43,15000,0.422467
11,44,15000,0.426408
11,45,15000,0.429873
11,46,15000,0.432867
11,47,15000,0.435396
11,48,15000,0.437461
11,49,15000,0.439065
11,50,15000,0.440209
11,51,15000,0.440892
11,52,15000,0.441113
11,53,15000,0.440869
11,54,15000,0.440157
11,55,15000,0.438972
11,56,15000,0.437307
11,57,15000,0.435155
11,58,15000,0.432507
11,59,15000,0.429354
11,60,15000,0.425683
11,61,15000,0.421483
11,62,15000,0.416739
11,63,15000,0.411435
11,64,15000,0.405555
11,65,15000,0.39908
11,66,15000,0.391991
11,67,15000,0.384266
11,68,15000,0.375884
