x,y,t,u
1,99,2500,0.345856
1,100,2500,0
2,0,2500,0
2,1,2500,0.117001
2,2,2500,0.193703
2,3,2500,0.288083
2,4,2500,0.368327
2,5,2500,0.436903
2,6,2500,0.494209
2,7,2500,0.542176
2,8,2500,0.582495
2,9,2500,0.616631
2,10,2500,0.645759
2,11,2500,0.670815
2,12,2500,0.692531
2,13,2500,0.711488
2,14,2500,0.728142
2,15,2500,0.74286
2,16,2500,0.755934
2,17,2500,0.767602
2,18,2500,0.778059
2,19,2500,0.787465
2,20,2500,0.795952
2,21,2500,0.803632
2,22,2500,0.8106
2,23,2500,0.816935
2,24,2500,0.822705
2,25,2500,0.827969
2,26,2500,0.832778
2,27,2500,0.837176
2,28,2500,0.841202
2,29,2500,0.844889
2,30,2500,0.848267
2,31,2500,0.851363
2,32,2500,0.8542
2,33,2500,0.856798
2,34,2500,0.859176
2,35,2500,0.86135
2,36,2500,0.863335
2,37,2500,0.865143
2,38,2500,0.866787
2,39,2500,0.868277
2,40,2500,0.869622
2,41,2500,0.870829
2,42,2500,0.871907
2,43,2500,0.872861
2,44,2500,0.873697
2,45,2500,0.874419
2,46,2500,0.875032
2,47,2500,0.875538
2,48,2500,0.87594
2,49,2500,0.87624
2,50,2500,0.876439
2,51,2500,0.876538
2,52,2500,0.876536
2,53,2500,0.876433
2,54,2500,0.876228
2,55,2500,0.875919
2,56,2500,0.875503
2,57,2500,0.874976
2,58,2500,0.874335
2,59,2500,0.873575
2,60,2500,0.87269
2,61,2500,0.871673
2,62,2500,0.870517
2,63,2500,0.869214
2,64,2500,0.867752
2,65,2500,0.866123
2,66,2500,0.864311
2,67,2500,0.862305
2,68,2500,0.860087
2,69,2500,0.85764
2,70,2500,0.854944
2,71,2500,0.851974
2,72,2500,0.848706
2,73,2500,0.845108
2,74,2500,0.841148
2,75,2500,0.836787
2,76,2500,0.831979
2,77,2500,0.826673
2,78,2500,0.82081
2,79,2500,0.814318
2,80,2500,0.807118
2,81,2500,0.799111
2,82,2500,0.790182
2,83,2500,0.780196
2,84,2500,0.768986
2,85,2500,0.756351
2,86,2500,0.742045
2,87,2500,0.725765
2,88,2500,0.707132
2,89,2500,0.685673
2,90,2500,0.660786
2,91,2500,0.631712
2,92,2500,0.597481
2,93,2500,0.556872
2,94,2500,0.508361
2,95,2500,0.450182
2,96,2500,0.380275
2,97,2500,0.298192
2,98,2500,0.20097
2,99,2500,0.121441
2,100,2500,0
3,0,2500,0
3,1,2500,0.0330395
3,2,2500,0.0698205
3,3,2500,0.133449
3,4,2500,0.199747
3,5,2500,0.2642
3,6,2500,0.323245
3,7,2500,0.376093
3,8,2500,0.42282
3,9,2500,0.463952
3,10,2500,0.500138
3,11,2500,0.53203
3,12,2500,0.560218
3,13,2500,0.585219
3,14,2500,0.607477
3,15,2500,0.627363
3,16,2500,0.645195
3,17,2500,0.661235
3,18,2500,0.675709
3,19,2500,0.688806
3,20,2500,0.700685
3,21,2500,0.711485
3,22,2500,0.721323
3,23,2500,0.730301
3,24,2500,0.738505
3,25,2500,0.746013
3,26,2500,0.752891
3,27,2500,0.759197
3,28,2500,0.764982
3,29,2500,0.770293
3,30,2500,0.775169
3,31,2500,0.779645
3,32,2500,0.783754
3,33,2500,0.787524
3,34,2500,0.79098
3,35,2500,0.794145
3,36,2500,0.797039
3,37,2500,0.79968
3,38,2500,0.802084
3,39,2500,0.804265
3,40,2500,0.806237
3,41,2500,0.808011
3,42,2500,0.809597
3,43,2500,0.811003
3,44,2500,0.812238
3,45,2500,0.813308
3,46,2500,0.814218
3,47,2500,0.814973
3,48,2500,0.815576
3,49,2500,0.816031
3,50,2500,0.816338
3,51,2500,0.816499
3,52,2500,0.816514
3,53,2500,0.816382
3,54,2500,0.8161
3,55,2500,0.815667
3,56,2500,0.815078
3,57,2500,0.814329
3,58,2500,0.813413
3,59,2500,0.812325
3,60,2500,0.811056
3,61,2500,0.809597
3,62,2500,0.807936
3,63,2500,0.806063
3,64,2500,0.803963
3,65,2500,0.80162
3,66,2500,0.799018
3,67,2500,0.796136
3,68,2500,0.792952
3,69,2500,0.789441
3,70,2500,0.785576
3,71,2500,0.781324
3,72,2500,0.776649
3,73,2500,0.771511
3,74,2500,0.765864
3,75,2500,0.759656
3,76,2500,0.752826
3,77,2500,0.745305
3,78,2500,0.737016
3,79,2500,0.727867
3,80,2500,0.717753
3,81,2500,0.706549
3,82,2500,0.694113
3,83,2500,0.680276
3,84,2500,0.664837
3,85,2500,0.647561
3,86,2500,0.628167
3,87,2500,0.606319
3,88,2500,0.58162
3,89,2500,0.553596
3,90,2500,0.521693
3,91,2500,0.485271
3,92,2500,0.443621
3,93,2500,0.396021
3,94,2500,0.341858
3,95,2500,0.280959
3,96,2500,0.214001
3,97,2500,0.144542
3,98,2500,0.0769788
3,99,2500,0.0366477
3,100,2500,0
4,0,2500,0
4,1,2500,0.00284567
4,2,2500,0.0153278
4,3,2500,0.0509991
4,4,2500,0.0971652
4,5,2500,0.148461
4,6,2500,0.200162
4,7,2500,0.249827
4,8,2500,0.29619
4,9,2500,0.338775
4,10,2500,0.377529
4,11,2500,0.412628
4,12,2500,0.44435
4,13,2500,0.473006
4,14,2500,0.49891
4,15,2500,0.522354
4,16,2500,0.543606
4,17,2500,0.562903
4,18,2500,0.580455
4,19,2500,0.596449
4,20,2500,0.611046
4,21,2500,0.624389
4,22,2500,0.636602
4,23,2500,0.647795
4,24,2500,0.658064
4,25,2500,0.667493
4,26,2500,0.67616
4,27,2500,0.684128
4,28,2500,0.69146
4,29,2500,0.698205
4,30,2500,0.704413
4,31,2500,0.710125
4,32,2500,0.715378
4,33,2500,0.720207
4,34,2500,0.724641
4,35,2500,0.728709
4,36,2500,0.732435
4,37,2500,0.73584
4,38,2500,0.738944
4,39,2500,0.741766
4,40,2500,0.74432
4,41,2500,0.746621
4,42,2500,0.748682
4,43,2500,0.750512
4,44,2500,0.752122
4,45,2500,0.75352
4,46,2500,0.754713
4,47,2500,0.755705
4,48,2500,0.756502
4,49,2500,0.757108
4,50,2500,0.757523
4,51,2500,0.757749
4,52,2500,0.757787
4,53,2500,0.757635
4,54,2500,0.75729
4,55,2500,0.756749
4,56,2500,0.756008
4,57,2500,0.755061
4,58,2500,0.7539
4,59,2500,0.752517
4,60,2500,0.750902
4,61,2500,0.749043
4,62,2500,0.746928
4,63,2500,0.74454
4,64,2500,0.741864
4,65,2500,0.738879
4,66,2500,0.735565
4,67,2500,0.731897
4,68,2500,0.727848
4,69,2500,0.723387
4,70,2500,0.718481
4,71,2500,0.713091
4,72,2500,0.707174
4,73,2500,0.700682
4,74,2500,0.69356
4,75,2500,0.685747
4,76,2500,0.677172
4,77,2500,0.667757
4,78,2500,0.657413
4,79,2500,0.646035
4,80,2500,0.633508
4,81,2500,0.619698
4,82,2500,0.60445
4,83,2500,0.587589
4,84,2500,0.568913
4,85,2500,0.54819
4,86,2500,0.525158
4,87,2500,0.499519
4,88,2500,0.470943
4,89,2500,0.439075
4,90,2500,0.403548
4,91,2500,0.364023
4,92,2500,0.320256
4,93,2500,0.27222
4,94,2500,0.220321
4,95,2500,0.165773
4,96,2500,0.11101
4,97,2500,0.060915
4,98,2500,0.0210886
4,99,2500,0.00539888
4,100,2500,0
5,0,2500,0
5,1,2500,-0.0071835
5,2,2500,-0.00738746
5,3,2500,0.00869995
5,4,2500,0.0369246
5,5,2500,0.0735415
5,6,2500,0.114461
5,7,2500,0.156816
5,8,2500,0.198677
5,9,2500,0.238889
5,10,2500,0.276824
5,11,2500,0.312201
5,12,2500,0.344954
5,13,2500,0.375142
5,14,2500,0.402893
5,15,2500,0.428369
5,16,2500,0.451746
5,17,2500,0.473195
5,18,2500,0.492884
5,19,2500,0.510966
5,20,2500,0.527584
5,21,2500,0.542867
5,22,2500,0.556933
5,23,2500,0.569887
5,24,2500,0.581823
5,25,2500,0.592828
5,26,2500,0.602978
5,27,2500,0.612342
5,28,2500,0.620982
5,29,2500,0.628954
5,30,2500,0.63631
5,31,2500,0.643093
5,32,2500,0.649346
5,33,2500,0.655105
5,34,2500,0.660404
5,35,2500,0.665274
5,36,2500,0.669742
5,37,2500,0.673832
5,38,2500,0.677567
5,39,2500,0.680967
5,40,2500,0.684049
5,41,2500,0.686831
5,42,2500,0.689324
5,43,2500,0.691544
5,44,2500,0.693499
5,45,2500,0.6952
5,46,2500,0.696654
5,47,2500,0.697868
5,48,2500,0.698846
5,49,2500,0.699594
5,50,2500,0.700113
5,51,2500,0.700404
5,52,2500,0.700468
5,53,2500,0.700302
5,54,2500,0.699905
5,55,2500,0.699272
5,56,2500,0.698398
5,57,2500,0.697275
5,58,2500,0.695897
5,59,2500,0.694251
5,60,2500,0.692328
5,61,2500,0.690114
5,62,2500,0.687592
5,63,2500,0.684747
5,64,2500,0.681558
5,65,2500,0.678004
5,66,2500,0.674059
5,67,2500,0.669697
5,68,2500,0.664887
5,69,2500,0.659594
5,70,2500,0.65378
5,71,2500,0.647402
5,72,2500,0.640413
5,73,2500,0.63276
5,74,2500,0.624383
5,75,2500,0.615216
5,76,2500,0.605185
5,77,2500,0.594207
5,78,2500,0.582187
5,79,2500,0.569022
5,80,2500,0.554595
5,81,2500,0.538774
5,82,2500,0.521414
5,83,2500,0.502353
5,84,2500,0.481413
5,85,2500,0.458399
5,86,2500,0.433106
5,87,2500,0.40532
5,88,2500,0.374835
5,89,2500,0.341471
5,90,2500,0.305112
5,91,2500,0.265765
5,92,2500,0.223652
5,93,2500,0.179353
5,94,2500,0.134002
5,95,2500,0.0895625
5,96,2500,0.0490192
5,97,2500,0.0167546
5,98,2500,-0.00310389
5,99,2500,-0.00545462
5,100,2500,0
6,0,2500,0
6,1,2500,-0.00970503
6,2,2500,-0.0157912
6,3,2500,-0.0118059
6,4,2500,0.00292802
6,5,2500,0.0266466
6,6,2500,0.056568
6,7,2500,0.0901864
6,8,2500,0.125499
6,9,2500,0.161064
6,10,2500,0.195913
6,11,2500,0.229432
6,12,2500,0.26127
6,13,2500,0.291249
6,14,2500,0.319312
6,15,2500,0.345475
6,16,2500,0.369801
6,17,2500,0.392377
6,18,2500,0.413307
6,19,2500,0.432697
6,20,2500,0.450654
6,21,2500,0.46728
6,22,2500,0.482674
6,23,2500,0.496928
6,24,2500,0.510126
6,25,2500,0.522348
6,26,2500,0.533664
6,27,2500,0.544142
6,28,2500,0.553842
6,29,2500,0.56282
6,30,2500,0.571126
6,31,2500,0.578805
6,32,2500,0.585901
6,33,2500,0.592452
6,34,2500,0.598492
6,35,2500,0.604053
6,36,2500,0.609164
6,37,2500,0.613851
6,38,2500,0.618139
6,39,2500,0.622047
6,40,2500,0.625597
6,41,2500,0.628804
6,42,2500,0.631684
6,43,2500,0.63425
6,44,2500,0.636515
6,45,2500,0.638489
6,46,2500,0.640179
6,47,2500,0.641594
6,48,2500,0.642739
6,49,2500,0.643617
6,50,2500,0.644232
6,51,2500,0.644585
6,52,2500,0.644675
6,53,2500,0.644501
6,54,2500,0.644061
6,55,2500,0.643348
6,56,2500,0.642359
6,57,2500,0.641083
6,58,2500,0.639514
6,59,2500,0.637639
6,60,2500,0.635445
6,61,2500,0.632918
6,62,2500,0.630042
6,63,2500,0.626796
6,64,2500,0.623161
6,65,2500,0.619111
6,66,2500,0.61462
6,67,2500,0.609659
6,68,2500,0.604195
6,69,2500,0.59819
6,70,2500,0.591605
6,71,2500,0.584395
6,72,2500,0.576509
6,73,2500,0.567894
6,74,2500,0.558488
6,75,2500,0.548225
6,76,2500,0.53703
6,77,2500,0.524822
6,78,2500,0.511512
6,79,2500,0.497001
6,80,2500,0.481182
6,81,2500,0.463939
6,82,2500,0.445148
6,83,2500,0.424676
6,84,2500,0.40239
6,85,2500,0.378152
6,86,2500,0.351838
6,87,2500,0.323343
6,88,2500,0.292604
6,89,2500,0.259632
6,90,2500,0.224555
6,91,2500,0.187684
6,92,2500,0.149603
6,93,2500,0.111281
6,94,2500,0.0742021
6,95,2500,0.040485
6,96,2500,0.012842
6,97,2500,-0.00560648
6,98,2500,-0.0127273
6,99,2500,-0.00855449
6,100,2500,0
7,0,2500,0
7,1,2500,-0.0095714
7,2,2500,-0.0179889
7,3,2500,-0.0209373
7,4,2500,-0.0154885
7,5,2500,-0.00188534
7,6,2500,0.0183776
7,7,2500,0.043471
7,8,2500,0.0716724
7,9,2500,0.101561
7,10,2500,0.132046
7,11,2500,0.162341
7,12,2500,0.191902
7,13,2500,0.220374
7,14,2500,0.247541
7,15,2500,0.273286
7,16,2500,0.297562
7,17,2500,0.32037
7,18,2500,0.341741
7,19,2500,0.361726
7,20,2500,0.380387
7,21,2500,0.397793
7,22,2500,0.414015
7,23,2500,0.429122
7,24,2500,0.443185
7,25,2500,0.456268
7,26,2500,0.468436
7,27,2500,0.479746
7,28,2500,0.490254
7,29,2500,0.500011
7,30,2500,0.509065
7,31,2500,0.51746
7,32,2500,0.525237
7,33,2500,0.532433
7,34,2500,0.539083
7,35,2500,0.545218
7,36,2500,0.550868
7,37,2500,0.556059
7,38,2500,0.560815
7,39,2500,0.565158
7,40,2500,0.569108
7,41,2500,0.572682
7,42,2500,0.575896
7,43,2500,0.578765
7,44,2500,0.5813
7,45,2500,0.583512
7,46,2500,0.585411
7,47,2500,0.587003
7,48,2500,0.588294
7,49,2500,0.589289
7,50,2500,0.58999
7,51,2500,0.590398
7,52,2500,0.590514
7,53,2500,0.590335
7,54,2500,0.589859
7,55,2500,0.589079
7,56,2500,0.58799
7,57,2500,0.586584
7,58,2500,0.58485
7,59,2500,0.582776
7,60,2500,0.58035
7,61,2500,0.577555
7,62,2500,0.574374
7,63,2500,0.570786
7,64,2500,0.56677
7,65,2500,0.5623
7,66,2500,0.557348
7,67,2500,0.551884
7,68,2500,0.545874
7,69,2500,0.539281
7,70,2500,0.532064
7,71,2500,0.524177
7,72,2500,0.515571
7,73,2500,0.506193
7,74,2500,0.495984
7,75,2500,0.48488
7,76,2500,0.472812
7,77,2500,0.459704
7,78,2500,0.445478
7,79,2500,0.430047
7,80,2500,0.413323
7,81,2500,0.395213
7,82,2500,0.375623
7,83,2500,0.354464
7,84,2500,0.331653
7,85,2500,0.307124
7,86,2500,0.28084
7,87,2500,0.252809
7,88,2500,0.223107
7,89,2500,0.191915
7,90,2500,0.159559
7,91,2500,0.126567
7,92,2500,0.0937393
7,93,2500,0.0622115
7,94,2500,0.0335054
7,95,2500,0.00951104
7,96,2500,-0.00770378
7,97,2500,-0.016333
7,98,2500,-0.0158538
7,99,2500,-0.00881777
7,100,2500,0
8,0,2500,0
8,1,2500,-0.00863034
8,2,2500,-0.0176343
8,3,2500,-0.0242745
8,4,2500,-0.0248566
8,5,2500,-0.0186794
8,6,2500,-0.00623787
8,7,2500,0.0113379
8,8,2500,0.032751
8,9,2500,0.0567782
8,10,2500,0.0823775
8,11,2500,0.108716
8,12,2500,0.135158
8,13,2500,0.16124
8,14,2500,0.186632
8,15,2500,0.211113
8,16,2500,0.234544
8,17,2500,0.256844
8,18,2500,0.277977
8,19,2500,0.297937
8,20,2500,0.316739
8,21,2500,0.334414
8,22,2500,0.351002
8,23,2500,0.366547
8,24,2500,0.3811
8,25,2500,0.394708
8,26,2500,0.407422
8,27,2500,0.41929
8,28,2500,0.430359
8,29,2500,0.440673
8,30,2500,0.450274
8,31,2500,0.459204
8,32,2500,0.467498
8,33,2500,0.475193
8,34,2500,0.48232
8,35,2500,0.488911
8,36,2500,0.494992
8,37,2500,0.500589
8,38,2500,0.505727
8,39,2500,0.510426
8,40,2500,0.514707
8,41,2500,0.518586
8,42,2500,0.52208
8,43,2500,0.525202
8,44,2500,0.527965
8,45,2500,0.53038
8,46,2500,0.532455
8,47,2500,0.534198
8,48,2500,0.535615
8,49,2500,0.53671
8,50,2500,0.537485
8,51,2500,0.537942
8,52,2500,0.53808
8,53,2500,0.537898
8,54,2500,0.537391
8,55,2500,0.536555
8,56,2500,0.535383
8,57,2500,0.533866
8,58,2500,0.531993
8,59,2500,0.529753
8,60,2500,0.527131
8,61,2500,0.524112
8,62,2500,0.520676
8,63,2500,0.516805
8,64,2500,0.512474
8,65,2500,0.507659
8,66,2500,0.502331
8,67,2500,0.496461
8,68,2500,0.490014
8,69,2500,0.482954
8,70,2500,0.475242
8,71,2500,0.466833
8,72,2500,0.457682
8,73,2500,0.447738
8,74,2500,0.436946
8,75,2500,0.425249
8,76,2500,0.412587
8,77,2500,0.398896
8,78,2500,0.384109
8,79,2500,0.368159
8,80,2500,0.350981
8,81,2500,0.332509
8,82,2500,0.312689
8,83,2500,0.291476
8,84,2500,0.268844
8,85,2500,0.244798
8,86,2500,0.219387
8,87,2500,0.192718
8,88,2500,0.164987
8,89,2500,0.136502
8,90,2500,0.107726
8,91,2500,0.0793083
8,92,2500,0.0521296
8,93,2500,0.0273186
8,94,2500,0.00623272
8,95,2500,-0.00964442
8,96,2500,-0.0189571
8,97,2500,-0.0209642
8,98,2500,-0.0161914
8,99,2500,-0.00815172
8,100,2500,0
9,0,2500,0
9,1,2500,-0.00755449
9,2,2500,-0.0163423
9,3,2500,-0.0247548
9,4,2500,-0.0290752
9,5,2500,-0.0281154
9,6,2500,-0.021695
9,7,2500,-0.0103578
9,8,2500,0.00503356
9,9,2500,0.0235297
9,10,2500,0.0442319
9,11,2500,0.066357
9,12,2500,0.0892588
9,13,2500,0.112425
9,14,2500,0.135464
9,15,2500,0.158084
9,16,2500,0.180073
9,17,2500,0.201289
9,18,2500,0.221634
9,19,2500,0.241053
9,20,2500,0.259517
9,21,2500,0.277018
9,22,2500,0.293564
9,23,2500,0.309174
9,24,2500,0.323875
9,25,2500,0.337696
9,26,2500,0.350673
9,27,2500,0.36284
9,28,2500,0.374235
9,29,2500,0.384892
9,30,2500,0.394848
9,31,2500,0.404136
9,32,2500,0.412788
9,33,2500,0.420836
9,34,2500,0.42831
9,35,2500,0.435236
9,36,2500,0.44164
9,37,2500,0.447547
9,38,2500,0.452979
9,39,2500,0.457956
9,40,2500,0.462496
9,41,2500,0.466617
9,42,2500,0.470334
9,43,2500,0.47366
9,44,2500,0.476607
9,45,2500,0.479186
9,46,2500,0.481405
9,47,2500,0.483271
9,48,2500,0.484791
9,49,2500,0.485968
9,50,2500,0.486804
9,51,2500,0.487301
9,52,2500,0.487458
9,53,2500,0.487272
9,54,2500,0.486741
9,55,2500,0.485858
9,56,2500,0.484617
9,57,2500,0.483009
9,58,2500,0.481022
9,59,2500,0.478646
9,60,2500,0.475866
9,61,2500,0.472665
9,62,2500,0.469025
9,63,2500,0.464927
9,64,2500,0.460347
9,65,2500,0.455261
9,66,2500,0.449642
9,67,2500,0.44346
9,68,2500,0.436683
9,69,2500,0.429277
9,70,2500,0.421205
9,71,2500,0.412425
9,72,2500,0.402897
9,73,2500,0.392575
9,74,2500,0.381412
9,75,2500,0.36936
9,76,2500,0.356368
9,77,2500,0.342387
9,78,2500,0.327368
9,79,2500,0.311264
9,80,2500,0.294034
9,81,2500,0.275648
9,82,2500,0.256088
9,83,2500,0.235354
9,84,2500,0.213477
9,85,2500,0.190526
9,86,2500,0.166621
9,87,2500,0.141955
9,88,2500,0.116806
9,89,2500,0.0915704
9,90,2500,0.0667788
9,91,2500,0.0431214
9,92,2500,0.0214558
9,93,2500,0.00279111
9,94,2500,-0.0117765
9,95,2500,-0.0212069
9,96,2500,-0.0247685
9,97,2500,-0.0224706
9,98,2500,-0.0154161
9,99,2500,-0.00727106
9,100,2500,0
10,0,2500,0
10,1,2500,-0.0065668
10,2,2500,-0.0148064
10,3,2500,-0.023897
10,4,2500,-0.0304216
10,5,2500,-0.033006
10,6,2500,-0.031063
10,7,2500,-0.024701
10,8,2500,-0.0144063
10,9,2500,-0.000848177
10,10,2500,0.0152596
10,11,2500,0.0332386
10,12,2500,0.0524877
10,13,2500,0.0724986
10,14,2500,0.0928561
10,15,2500,0.113231
10,16,2500,0.133369
10,17,2500,0.153077
10,18,2500,0.172216
10,19,2500,0.190686
10,20,2500,0.20842
10,21,2500,0.225376
10,22,2500,0.241533
10,23,2500,0.256884
10,24,2500,0.271431
10,25,2500,0.285187
10,26,2500,0.298169
10,27,2500,0.310399
10,28,2500,0.321902
10,29,2500,0.332704
10,30,2500,0.34283
10,31,2500,0.352309
10,32,2500,0.361167
10,33,2500,0.369429
10,34,2500,0.377121
10,35,2500,0.384268
10,36,2500,0.39089
10,37,2500,0.397011
10,38,2500,0.40265
10,39,2500,0.407826
10,40,2500,0.412555
10,41,2500,0.416855
10,42,2500,0.420737
10,43,2500,0.424217
10,44,2500,0.427303
10,45,2500,0.430007
10,46,2500,0.432337
10,47,2500,0.434298
10,48,2500,0.435897
10,49,2500,0.437137
10,50,2500,0.43802
10,51,2500,0.438548
10,52,2500,0.438718
10,53,2500,0.438529
10,54,2500,0.437978
10,55,2500,0.437057
10,56,2500,0.435761
10,57,2500,0.434081
10,58,2500,0.432006
10,59,2500,0.429523
10,60,2500,0.42662
10,61,2500,0.42328
10,62,2500,0.419485
10,63,2500,0.415216
10,64,2500,0.410451
10,65,2500,0.405167
10,66,2500,0.399338
10,67,2500,0.392937
10,68,2500,0.385934
10,69,2500,0.378298
10,70,2500,0.369994
10,71,2500,0.360989
10,72,2500,0.351244
10,73,2500,0.340723
10,74,2500,0.329388
10,75,2500,0.317199
10,76,2500,0.304121
10,77,2500,0.290118
10,78,2500,0.275161
10,79,2500,0.259226
10,80,2500,0.242298
10,81,2500,0.224377
10,82,2500,0.205484
10,83,2500,0.185661
10,84,2500,0.164987
10,85,2500,0.143584
10,86,2500,0.121632
10,87,2500,0.0993797
10,88,2500,0.0771613
10,89,2500,0.0554132
10,90,2500,0.0346839
10,91,2500,0.0156388
10,92,2500,-0.000952718
10,93,2500,-0.014258
10,94,2500,-0.0234666
10,95,2500,-0.0279402
10,96,2500,-0.0274301
10,97,2500,-0.0224214
10,98,2500,-0.0142703
10,99,2500,-0.0064255
10,100,2500,0
11,0,2500,0
11,1,2500,-0.0057222
11,2,2500,-0.0133088
11,3,2500,-0.0224755
11,4,2500,-0.0302102
11,5,2500,-0.0351284
11,6,2500,-0.0364295
11,7,2500,-0.0339259
11,8,2500,-0.0278087
11,9,2500,-0.0184975
11,10,2500,-0.00651726
11,11,2500,0.0075828
11,12,2500,0.0232794
11,13,2500,0.0401025
11,14,2500,0.0576468
11,15,2500,0.0755733
11,16,2500,0.0936059
11,17,2500,0.111524
11,18,2500,0.129157
11,19,2500,0.146372
11,20,2500,0.163072
11,21,2500,0.179188
11,22,2500,0.194669
11,23,2500,0.209487
11,24,2500,0.223623
11,25,2500,0.237071
11,26,2500,0.249832
11,27,2500,0.261914
11,28,2500,0.27333
11,29,2500,0.284094
11,30,2500,0.294223
11,31,2500,0.303739
11,32,2500,0.312659
11,33,2500,0.321004
11,34,2500,0.328795
11,35,2500,0.336051
11,36,2500,0.342791
11,37,2500,0.349033
11,38,2500,0.354796
11,39,2500,0.360094
11,40,2500,0.364944
11,41,2500,0.369359
11,42,2500,0.373352
11,43,2500,0.376935
11,44,2500,0.380117
11,45,2500,0.382907
11,46,2500,0.385313
11,47,2500,0.387341
11,48,2500,0.388996
11,49,2500,0.39028
11,50,2500,0.391196
11,51,2500,0.391744
11,52,2500,0.391922
11,53,2500,0.39173
11,54,2500,0.391161
11,55,2500,0.390212
11,56,2500,0.388875
11,57,2500,0.38714
11,58,2500,0.384999
11,59,2500,0.38244
11,60,2500,0.379448
11,61,2500,0.376009
11,62,2500,0.372106
11,63,2500,0.367721
11,64,2500,0.362834
11,65,2500,0.357422
11,66,2500,0.351463
11,67,2500,0.344931
