x,y,t,v
2,11,20000,-0.00218778
2,12,20000,-0.00102725
2,13,20000,-0.000176325
2,14,20000,0.000453291
2,15,20000,0.000923289
2,16,20000,0.00127722
2,17,20000,0.00154614
2,18,20000,0.00175239
2,19,20000,0.00191219
2,20,20000,0.0020374
2,21,20000,0.00213673
2,22,20000,0.00221661
2,23,20000,0.0022818
2,24,20000,0.00233581
2,25,20000,0.00238126
2,26,20000,0.00242005
2,27,20000,0.00245358
2,28,20000,0.00248284
2,29,20000,0.00250852
2,30,20000,0.00253111
2,31,20000,0.00255089
2,32,20000,0.00256803
2,33,20000,0.0025826
2,34,20000,0.00259457
2,35,20000,0.00260389
2,36,20000,0.00261042
2,37,20000,0.00261402
2,38,20000,0.00261452
2,39,20000,0.00261173
2,40,20000,0.00260544
2,41,20000,0.00259545
2,42,20000,0.00258152
2,43,20000,0.00256345
2,44,20000,0.002541
2,45,20000,0.00251395
2,46,20000,0.00248208
2,47,20000,0.00244517
2,48,20000,0.00240298
2,49,20000,0.00235531
2,50,20000,0.00230192
2,51,20000,0.00224261
2,52,20000,0.00217715
2,53,20000,0.00210533
2,54,20000,0.00202694
2,55,20000,0.00194177
2,56,20000,0.00184961
2,57,20000,0.00175025
2,58,20000,0.00164349
2,59,20000,0.00152914
2,60,20000,0.00140701
2,61,20000,0.0012769
2,62,20000,0.00113866
2,63,20000,0.000992104
2,64,20000,0.000837103
2,65,20000,0.000673531
2,66,20000,0.000501292
2,67,20000,0.000320328
2,68,20000,0.000130629
2,69,20000,-6.77556e-05
2,70,20000,-0.000274697
2,71,20000,-0.000489963
2,72,20000,-0.00071319
2,73,20000,-0.00094384
2,74,20000,-0.00118115
2,75,20000,-0.00142406
2,76,20000,-0.00167114
2,77,20000,-0.00192041
2,78,20000,-0.00216927
2,79,20000,-0.00241416
2,80,20000,-0.00265033
2,81,20000,-0.00287139
2,82,20000,-0.00306867
2,83,20000,-0.00323041
2,84,20000,-0.00334049
2,85,20000,-0.00337667
2,86,20000,-0.00330799
2,87,20000,-0.00309093
2,88,20000,-0.00266363
2,89,20000,-0.00193734
2,90,20000,-0.000783441
2,91,20000,0.000985876
2,92,20000,0.00364602
2,93,20000,0.00759997
2,94,20000,0.0134299
2,95,20000,0.0219436
2,96,20000,0.0341534
2,97,20000,0.0509162
2,98,20000,0.0706422
2,99,20000,0.0835223
2,100,20000,0
3,0,20000,0
3,1,20000,-0.119727
3,2,20000,-0.138185
3,3,20000,-0.12783
3,4,20000,-0.108694
3,5,20000,-0.089643
3,6,20000,-0.0731838
3,7,20000,-0.0597401
3,8,20000,-0.0489989
3,9,20000,-0.0404743
3,10,20000,-0.0337001
3,11,20000,-0.0282867
3,12,20000,-0.0239263
3,13,20000,-0.0203818
3,14,20000,-0.0174727
3,15,20000,-0.0150615
3,16,20000,-0.0130437
3,17,20000,-0.0113392
3,18,20000,-0.0098861
3,19,20000,-0.00863661
3,20,20000,-0.00755328
3,21,20000,-0.00660662
3,22,20000,-0.00577327
3,23,20000,-0.00503454
3,24,20000,-0.00437543
3,25,20000,-0.0037838
3,26,20000,-0.00324977
3,27,20000,-0.00276526
3,28,20000,-0.0023236
3,29,20000,-0.0019193
3,30,20000,-0.00154779
3,31,20000,-0.00120523
3,32,20000,-0.000888432
3,33,20000,-0.000594686
3,34,20000,-0.000321707
3,35,20000,-6.75522e-05
3,36,20000,0.00016944
3,37,20000,0.000390694
3,38,20000,0.000597439
3,39,20000,0.00079074
3,40,20000,0.000971525
3,41,20000,0.00114061
3,42,20000,0.00129872
3,43,20000,0.00144649
3,44,20000,0.0015845
3,45,20000,0.00171327
3,46,20000,0.00183329
3,47,20000,0.00194501
3,48,20000,0.00204885
3,49,20000,0.00214522
3,50,20000,0.00223452
3,51,20000,0.00231714
3,52,20000,0.00239348
3,53,20000,0.00246395
3,54,20000,0.00252897
3,55,20000,0.00258899
3,56,20000,0.00264451
3,57,20000,0.00269603
3,58,20000,0.00274414
3,59,20000,0.00278947
3,60,20000,0.00283274
3,61,20000,0.00287474
3,62,20000,0.00291638
3,63,20000,0.00295869
3,64,20000,0.00300285
3,65,20000,0.00305022
3,66,20000,0.00310237
3,67,20000,0.00316112
3,68,20000,0.0032286
3,69,20000,0.00330729
3,70,20000,0.00340011
3,71,20000,0.00351051
3,72,20000,0.00364259
3,73,20000,0.00380122
3,74,20000,0.00399222
3,75,20000,0.00422263
3,76,20000,0.00450094
3,77,20000,0.00483748
3,78,20000,0.00524491
3,79,20000,0.0057388
3,80,20000,0.00633849
3,81,20000,0.00706811
3,82,20000,0.00795803
3,83,20000,0.00904679
3,84,20000,0.0103836
3,85,20000,0.0120318
3,86,20000,0.0140738
3,87,20000,0.0166171
3,88,20000,0.0198029
3,89,20000,0.0238174
3,90,20000,0.0289056
3,91,20000,0.0353866
3,92,20000,0.0436664
3,93,20000,0.0542349
3,94,20000,0.0676122
3,95,20000,0.0841616
3,96,20000,0.10353
3,97,20000,0.123327
3,98,20000,0.134781
3,99,20000,0.11808
3,100,20000,0
4,0,20000,0
4,1,20000,-0.133183
4,2,20000,-0.176855
4,3,20000,-0.181309
4,4,20000,-0.167835
4,5,20000,-0.148585
4,6,20000,-0.128853
4,7,20000,-0.110825
4,8,20000,-0.0951682
4,9,20000,-0.0818905
4,10,20000,-0.0707462
4,11,20000,-0.0614195
4,12,20000,-0.0536027
4,13,20000,-0.0470258
4,14,20000,-0.0414624
4,15,20000,-0.0367271
4,16,20000,-0.0326702
4,17,20000,-0.0291714
4,18,20000,-0.0261339
4,19,20000,-0.0234796
4,20,20000,-0.0211458
4,21,20000,-0.0190814
4,22,20000,-0.0172447
4,23,20000,-0.0156016
4,24,20000,-0.0141242
4,25,20000,-0.0127892
4,26,20000,-0.0115773
4,27,20000,-0.0104723
4,28,20000,-0.00946061
4,29,20000,-0.00853077
4,30,20000,-0.00767304
4,31,20000,-0.0068791
4,32,20000,-0.00614184
4,33,20000,-0.00545511
4,34,20000,-0.00481361
4,35,20000,-0.00421271
4,36,20000,-0.00364839
4,37,20000,-0.00311709
4,38,20000,-0.00261569
4,39,20000,-0.00214139
4,40,20000,-0.00169171
4,41,20000,-0.00126441
4,42,20000,-0.00085745
4,43,20000,-0.000468986
4,44,20000,-9.73071e-05
4,45,20000,0.000259174
4,46,20000,0.000601946
4,47,20000,0.00093242
4,48,20000,0.00125195
4,49,20000,0.00156184
4,50,20000,0.00186339
4,51,20000,0.00215787
4,52,20000,0.00244656
4,53,20000,0.00273078
4,54,20000,0.00301185
4,55,20000,0.0032912
4,56,20000,0.00357028
4,57,20000,0.00385067
4,58,20000,0.00413404
4,59,20000,0.00442222
4,60,20000,0.00471719
4,61,20000,0.00502113
4,62,20000,0.00533646
4,63,20000,0.00566587
4,64,20000,0.00601238
4,65,20000,0.00637937
4,66,20000,0.00677069
4,67,20000,0.00719071
4,68,20000,0.00764443
4,69,20000,0.00813758
4,70,20000,0.00867678
4,71,20000,0.00926971
4,72,20000,0.00992528
4,73,20000,0.010654
4,74,20000,0.011468
4,75,20000,0.0123819
4,76,20000,0.0134129
4,77,20000,0.0145814
4,78,20000,0.0159122
4,79,20000,0.0174348
4,80,20000,0.0191852
4,81,20000,0.0212072
4,82,20000,0.0235546
4,83,20000,0.0262935
4,84,20000,0.0295057
4,85,20000,0.0332931
4,86,20000,0.037782
4,87,20000,0.0431302
4,88,20000,0.0495328
4,89,20000,0.0572296
4,90,20000,0.0665076
4,91,20000,0.0776962
4,92,20000,0.0911388
4,93,20000,0.107115
4,94,20000,0.125651
4,95,20000,0.146116
4,96,20000,0.166329
4,97,20000,0.180945
4,98,20000,0.177567
4,99,20000,0.134476
4,100,20000,0
5,0,20000,0
5,1,20000,-0.130889
5,2,20000,-0.191055
5,3,20000,-0.210762
5,4,20000,-0.207585
5,5,20000,-0.193577
5,6,20000,-0.175379
5,7,20000,-0.156526
5,8,20000,-0.138702
5,9,20000,-0.122598
5,10,20000,-0.108391
5,11,20000,-0.0960091
5,12,20000,-0.0852781
5,13,20000,-0.0759908
5,14,20000,-0.0679442
5,15,20000,-0.0609536
5,16,20000,-0.0548579
5,17,20000,-0.0495198
5,18,20000,-0.0448236
5,19,20000,-0.0406724
5,20,20000,-0.0369853
5,21,20000,-0.033695
5,22,20000,-0.0307451
5,23,20000,-0.0280884
5,24,20000,-0.0256853
5,25,20000,-0.0235026
5,26,20000,-0.021512
5,27,20000,-0.0196895
5,28,20000,-0.0180148
5,29,20000,-0.0164704
5,30,20000,-0.0150414
5,31,20000,-0.0137146
5,32,20000,-0.0124791
5,33,20000,-0.0113249
5,34,20000,-0.0102435
5,35,20000,-0.00922742
5,36,20000,-0.00827004
5,37,20000,-0.00736548
5,38,20000,-0.00650849
5,39,20000,-0.00569438
5,40,20000,-0.00491889
5,41,20000,-0.00417818
5,42,20000,-0.00346873
5,43,20000,-0.00278731
5,44,20000,-0.00213091
5,45,20000,-0.00149672
5,46,20000,-0.000882082
5,47,20000,-0.000284475
5,48,20000,0.000298536
5,49,20000,0.00086932
5,50,20000,0.0014302
5,51,20000,0.00198349
5,52,20000,0.00253152
5,53,20000,0.00307664
5,54,20000,0.00362128
5,55,20000,0.00416795
5,56,20000,0.00471929
5,57,20000,0.00527809
5,58,20000,0.0058473
5,59,20000,0.00643014
5,60,20000,0.00703006
5,61,20000,0.00765085
5,62,20000,0.00829665
5,63,20000,0.00897207
5,64,20000,0.0096822
5,65,20000,0.0104327
5,66,20000,0.0112301
5,67,20000,0.0120815
5,68,20000,0.0129951
5,69,20000,0.0139803
5,70,20000,0.0150476
5,71,20000,0.0162093
5,72,20000,0.0174796
5,73,20000,0.0188746
5,74,20000,0.0204134
5,75,20000,0.0221182
5,76,20000,0.0240147
5,77,20000,0.0261336
5,78,20000,0.0285108
5,79,20000,0.0311891
5,80,20000,0.0342193
5,81,20000,0.0376621
5,82,20000,0.0415902
5,83,20000,0.0460906
5,84,20000,0.0512678
5,85,20000,0.0572467
5,86,20000,0.0641758
5,87,20000,0.07223
5,88,20000,0.0816105
5,89,20000,0.0925411
5,90,20000,0.105252
5,91,20000,0.119947
5,92,20000,0.136724
5,93,20000,0.155433
5,94,20000,0.175392
5,95,20000,0.194886
5,96,20000,0.210271
5,97,20000,0.214657
5,98,20000,0.195483
5,99,20000,0.134455
5,100,20000,0
6,0,20000,0
6,1,20000,-0.124136
6,2,20000,-0.193435
6,3,20000,-0.225249
6,4,20000,-0.232675
6,5,20000,-0.226079
6,6,20000,-0.212199
6,7,20000,-0.195218
6,8,20000,-0.177542
6,9,20000,-0.160468
6,10,20000,-0.144621
6,11,20000,-0.130242
6,12,20000,-0.117364
6,13,20000,-0.105909
6,14,20000,-0.0957525
6,15,20000,-0.0867537
6,16,20000,-0.0787733
6,17,20000,-0.0716823
6,18,20000,-0.0653646
6,19,20000,-0.0597182
6,20,20000,-0.0546545
6,21,20000,-0.0500974
6,22,20000,-0.0459811
6,23,20000,-0.0422495
6,24,20000,-0.0388544
6,25,20000,-0.0357546
6,26,20000,-0.0329144
6,27,20000,-0.0303032
6,28,20000,-0.0278947
6,29,20000,-0.0256659
6,30,20000,-0.023597
6,31,20000,-0.0216705
6,32,20000,-0.0198714
6,33,20000,-0.0181862
6,34,20000,-0.0166032
6,35,20000,-0.0151119
6,36,20000,-0.0137031
6,37,20000,-0.0123686
6,38,20000,-0.0111008
6,39,20000,-0.009893
6,40,20000,-0.00873916
6,41,20000,-0.00763368
6,42,20000,-0.00657143
6,43,20000,-0.00554767
6,44,20000,-0.00455798
6,45,20000,-0.0035982
6,46,20000,-0.0026644
6,47,20000,-0.0017528
6,48,20000,-0.00085976
6,49,20000,1.82603e-05
6,50,20000,0.000884758
6,51,20000,0.00174321
6,52,20000,0.00259711
6,53,20000,0.00345
6,54,20000,0.00430552
6,55,20000,0.00516745
6,56,20000,0.00603971
6,57,20000,0.00692646
6,58,20000,0.00783211
6,59,20000,0.00876139
6,60,20000,0.00971941
6,61,20000,0.0107117
6,62,20000,0.0117444
6,63,20000,0.012824
6,64,20000,0.013958
6,65,20000,0.0151546
6,66,20000,0.0164228
6,67,20000,0.017773
6,68,20000,0.0192166
6,69,20000,0.0207667
6,70,20000,0.022438
6,71,20000,0.0242473
6,72,20000,0.0262139
6,73,20000,0.0283599
6,74,20000,0.0307105
6,75,20000,0.033295
6,76,20000,0.0361473
6,77,20000,0.0393068
6,78,20000,0.042819
6,79,20000,0.0467374
6,80,20000,0.0511241
6,81,20000,0.0560516
6,82,20000,0.0616047
6,83,20000,0.0678815
6,84,20000,0.0749956
6,85,20000,0.0830766
6,86,20000,0.0922698
6,87,20000,0.102733
6,88,20000,0.114628
6,89,20000,0.128104
6,90,20000,0.143262
6,91,20000,0.160092
6,92,20000,0.178369
6,93,20000,0.197459
6,94,20000,0.216023
6,95,20000,0.231538
6,96,20000,0.23959
6,97,20000,0.233045
6,98,20000,0.200917
6,99,20000,0.129365
6,100,20000,0
7,0,20000,0
7,1,20000,-0.11584
7,2,20000,-0.18919
7,3,20000,-0.229608
7,4,20000,-0.246298
7,5,20000,-0.247486
7,6,20000,-0.239272
7,7,20000,-0.225899
7,8,20000,-0.210134
7,9,20000,-0.193687
7,10,20000,-0.177561
7,11,20000,-0.162299
7,12,20000,-0.148158
7,13,20000,-0.135223
7,14,20000,-0.123482
7,15,20000,-0.112871
7,16,20000,-0.103298
7,17,20000,-0.0946663
7,18,20000,-0.0868765
7,19,20000,-0.079836
7,20,20000,-0.0734598
7,21,20000,-0.0676714
7,22,20000,-0.0624027
7,23,20000,-0.0575937
7,24,20000,-0.0531918
7,25,20000,-0.0491506
7,26,20000,-0.0454297
7,27,20000,-0.0419938
7,28,20000,-0.0388117
7,29,20000,-0.0358563
7,30,20000,-0.0331035
7,31,20000,-0.0305324
7,32,20000,-0.028124
7,33,20000,-0.0258621
7,34,20000,-0.0237317
7,35,20000,-0.0217197
7,36,20000,-0.0198145
7,37,20000,-0.0180052
7,38,20000,-0.0162824
7,39,20000,-0.0146374
7,40,20000,-0.0130621
7,41,20000,-0.0115493
7,42,20000,-0.0100921
7,43,20000,-0.00868442
7,44,20000,-0.00732021
7,45,20000,-0.00599396
7,46,20000,-0.00470037
7,47,20000,-0.00343436
7,48,20000,-0.00219102
7,49,20000,-0.000965547
7,50,20000,0.000246808
7,51,20000,0.00145076
7,52,20000,0.00265106
7,53,20000,0.00385253
7,54,20000,0.0050601
7,55,20000,0.00627889
7,56,20000,0.00751424
7,57,20000,0.00877174
7,58,20000,0.0100573
7,59,20000,0.0113774
7,60,20000,0.0127387
7,61,20000,0.0141488
7,62,20000,0.0156155
7,63,20000,0.0171478
7,64,20000,0.0187553
7,65,20000,0.0204486
7,66,20000,0.0222398
7,67,20000,0.024142
7,68,20000,0.02617
7,69,20000,0.0283404
7,70,20000,0.0306719
7,71,20000,0.0331856
7,72,20000,0.0359054
7,73,20000,0.0388585
7,74,20000,0.0420758
7,75,20000,0.0455924
7,76,20000,0.0494487
7,77,20000,0.0536906
7,78,20000,0.0583708
7,79,20000,0.0635492
7,80,20000,0.0692946
7,81,20000,0.0756847
7,82,20000,0.0828075
7,83,20000,0.0907612
7,84,20000,0.0996537
7,85,20000,0.1096
7,86,20000,0.120719
7,87,20000,0.133121
7,88,20000,0.146893
7,89,20000,0.162068
7,90,20000,0.178576
7,91,20000,0.196168
7,92,20000,0.214286
7,93,20000,0.231879
7,94,20000,0.247126
7,95,20000,0.257065
7,96,20000,0.257128
7,97,20000,0.24075
7,98,20000,0.199085
7,99,20000,0.122277
7,100,20000,0
8,0,20000,0
8,1,20000,-0.107593
8,2,20000,-0.181854
8,3,20000,-0.227876
8,4,20000,-0.251923
8,5,20000,-0.260229
8,6,20000,-0.257951
8,7,20000,-0.249027
8,8,20000,-0.236277
8,9,20000,-0.221624
8,10,20000,-0.206325
8,11,20000,-0.191165
8,12,20000,-0.176605
8,13,20000,-0.162893
8,14,20000,-0.150143
8,15,20000,-0.138381
8,16,20000,-0.127583
8,17,20000,-0.117697
8,18,20000,-0.108658
8,19,20000,-0.100393
8,20,20000,-0.0928311
8,21,20000,-0.0859045
8,22,20000,-0.0795493
8,23,20000,-0.0737071
8,24,20000,-0.0683252
8,25,20000,-0.0633559
8,26,20000,-0.0587567
8,27,20000,-0.0544897
8,28,20000,-0.0505212
8,29,20000,-0.0468208
8,30,20000,-0.0433618
8,31,20000,-0.0401202
8,32,20000,-0.0370747
8,33,20000,-0.0342059
8,34,20000,-0.0314967
8,35,20000,-0.0289315
8,36,20000,-0.0264965
8,37,20000,-0.0241787
8,38,20000,-0.0219667
8,39,20000,-0.0198499
8,40,20000,-0.0178186
8,41,20000,-0.0158637
8,42,20000,-0.0139769
8,43,20000,-0.0121505
8,44,20000,-0.010377
8,45,20000,-0.00864948
8,46,20000,-0.00696131
8,47,20000,-0.00530606
8,48,20000,-0.00367751
8,49,20000,-0.00206958
8,50,20000,-0.000476234
8,51,20000,0.00110853
8,52,20000,0.00269077
8,53,20000,0.00427661
8,54,20000,0.00587234
8,55,20000,0.00748446
8,56,20000,0.00911974
8,57,20000,0.0107853
8,58,20000,0.0124886
8,59,20000,0.0142377
8,60,20000,0.0160412
8,61,20000,0.0179083
8,62,20000,0.019849
8,63,20000,0.0218743
8,64,20000,0.0239961
8,65,20000,0.0262275
8,66,20000,0.0285831
8,67,20000,0.0310788
8,68,20000,0.0337325
8,69,20000,0.0365641
8,70,20000,0.0395957
8,71,20000,0.0428521
8,72,20000,0.0463612
8,73,20000,0.0501543
8,74,20000,0.0542664
8,75,20000,0.0587371
8,76,20000,0.063611
8,77,20000,0.068938
8,78,20000,0.0747741
8,79,20000,0.0811818
8,80,20000,0.0882305
8,81,20000,0.0959962
8,82,20000,0.104562
8,83,20000,0.114013
8,84,20000,0.124441
8,85,20000,0.135928
8,86,20000,0.148548
8,87,20000,0.162342
8,88,20000,0.177303
8,89,20000,0.193328
8,90,20000,0.21017
8,91,20000,0.227349
8,92,20000,0.244031
8,93,20000,0.258863
8,94,20000,0.269754
8,95,20000,0.273626
8,96,20000,0.266171
8,97,20000,0.241757
8,98,20000,0.193593
8,99,20000,0.114891
8,100,20000,0
9,0,20000,0
9,1,20000,-0.0999176
9,2,20000,-0.173255
9,3,20000,-0.222605
9,4,20000,-0.25215
9,5,20000,-0.266487
9,6,20000,-0.269793
9,7,20000,-0.265525
9,8,20000,-0.256352
9,9,20000,-0.244237
9,10,20000,-0.230572
9,11,20000,-0.216302
9,12,20000,-0.202052
9,13,20000,-0.188211
9,14,20000,-0.17501
9,15,20000,-0.16257
9,16,20000,-0.150941
9,17,20000,-0.140127
9,18,20000,-0.130104
9,19,20000,-0.120829
9,20,20000,-0.112254
9,21,20000,-0.104325
9,22,20000,-0.0969899
9,23,20000,-0.0901965
9,24,20000,-0.0838963
9,25,20000,-0.078044
9,26,20000,-0.0725982
9,27,20000,-0.0675206
9,28,20000,-0.0627767
9,29,20000,-0.0583352
9,30,20000,-0.0541676
9,31,20000,-0.0502482
9,32,20000,-0.0465539
9,33,20000,-0.0430634
9,34,20000,-0.0397579
9,35,20000,-0.0366198
9,36,20000,-0.0336333
9,37,20000,-0.030784
9,38,20000,-0.0280586
9,39,20000,-0.0254448
9,40,20000,-0.0229314
9,41,20000,-0.0205078
9,42,20000,-0.0181641
9,43,20000,-0.0158913
9,44,20000,-0.0136804
9,45,20000,-0.0115233
9,46,20000,-0.00941182
9,47,20000,-0.00733838
9,48,20000,-0.00529543
9,49,20000,-0.00327559
9,50,20000,-0.00127157
9,51,20000,0.000723923
9,52,20000,0.00271824
9,53,20000,0.00471885
9,54,20000,0.00673338
9,55,20000,0.00876971
9,56,20000,0.0108361
9,57,20000,0.012941
9,58,20000,0.0150937
9,59,20000,0.0173036
9,60,20000,0.0195811
9,61,20000,0.0219373
9,62,20000,0.024384
9,63,20000,0.0269342
9,64,20000,0.0296019
9,65,20000,0.0324026
9,66,20000,0.035353
9,67,20000,0.0384717
9,68,20000,0.0417793
9,69,20000,0.0452981
9,70,20000,0.0490533
9,71,20000,0.0530726
9,72,20000,0.0573867
9,73,20000,0.0620298
9,74,20000,0.0670396
9,75,20000,0.0724581
9,76,20000,0.0783315
9,77,20000,0.0847109
9,78,20000,0.0916519
9,79,20000,0.0992149
9,80,20000,0.107464
9,81,20000,0.116468
9,82,20000,0.126295
9,83,20000,0.137011
9,84,20000,0.148676
9,85,20000,0.161333
9,86,20000,0.174993
9,87,20000,0.189622
9,88,20000,0.205107
9,89,20000,0.221213
9,90,20000,0.237531
9,91,20000,0.253391
9,92,20000,0.26776
9,93,20000,0.279108
9,94,20000,0.285262
9,95,20000,0.283259
9,96,20000,0.269264
9,97,20000,0.238659
9,98,20000,0.186372
9,99,20000,0.107817
9,100,20000,0
10,0,20000,0
10,1,20000,-0.0929755
10,2,20000,-0.164381
10,3,20000,-0.215432
10,4,20000,-0.248886
10,5,20000,-0.268082
10,6,20000,-0.276316
10,7,20000,-0.276508
10,8,20000,-0.271068
10,9,20000,-0.26188
10,10,20000,-0.250366
10,11,20000,-0.237561
10,12,20000,-0.224195
10,13,20000,-0.21077
10,14,20000,-0.197617
10,15,20000,-0.184943
10,16,20000,-0.17287
10,17,20000,-0.16146
10,18,20000,-0.150735
10,19,20000,-0.140687
10,20,20000,-0.131297
10,21,20000,-0.12253
10,22,20000,-0.114349
10,23,20000,-0.106714
10,24,20000,-0.0995837
10,25,20000,-0.0929189
10,26,20000,-0.0866815
10,27,20000,-0.0808357
10,28,20000,-0.0753483
10,29,20000,-0.0701883
10,30,20000,-0.0653272
10,31,20000,-0.0607389
10,32,20000,-0.0563992
10,33,20000,-0.0522861
10,34,20000,-0.0483794
10,35,20000,-0.0446603
10,36,20000,-0.0411118
10,37,20000,-0.037718
10,38,20000,-0.0344643
10,39,20000,-0.0313371
10,40,20000,-0.0283238
10,41,20000,-0.0254126
10,42,20000,-0.0225922
10,43,20000,-0.0198521
10,44,20000,-0.0171824
10,45,20000,-0.0145735
10,46,20000,-0.0120161
10,47,20000,-0.00950132
10,48,20000,-0.0070204
10,49,20000,-0.00456473
10,50,20000,-0.00212578
10,51,20000,0.000304992
10,52,20000,0.0027362
10,53,20000,0.00517659
10,54,20000,0.0076351
10,55,20000,0.010121
10,56,20000,0.0126438
10,57,20000,0.0152137
10,58,20000,0.017841
10,59,20000,0.0205371
10,60,20000,0.0233138
10,61,20000,0.0261838
10,62,20000,0.0291608
10,63,20000,0.0322595
10,64,20000,0.0354959
10,65,20000,0.0388873
10,66,20000,0.0424525
10,67,20000,0.0462123
10,68,20000,0.050189
10,69,20000,0.0544075
10,70,20000,0.0588947
10,71,20000,0.0636803
10,72,20000,0.0687967
10,73,20000,0.0742796
10,74,20000,0.0801676
10,75,20000,0.086503
10,76,20000,0.0933313
10,77,20000,0.100701
10,78,20000,0.108665
10,79,20000,0.117276
10,80,20000,0.12659
10,81,20000,0.136659
10,82,20000,0.147533
10,83,20000,0.15925
10,84,20000,0.171832
10,85,20000,0.185273
