x,y,t,v
0,0,7500,0
0,1,7500,0
0,2,7500,0
0,3,7500,0
0,4,7500,0
0,5,7500,0
0,6,7500,0
0,7,7500,0
0,8,7500,0
0,9,7500,0
0,10,7500,0
0,11,7500,0
0,12,7500,0
0,13,7500,0
0,14,7500,0
0,15,7500,0
0,16,7500,0
0,17,7500,0
0,18,7500,0
0,19,7500,0
0,20,7500,0
0,21,7500,0
0,22,7500,0
0,23,7500,0
0,24,7500,0
0,25,7500,0
0,26,7500,0
0,27,7500,0
0,28,7500,0
0,29,7500,0
0,30,7500,0
0,31,7500,0
0,32,7500,0
0,33,7500,0
0,34,7500,0
0,35,7500,0
0,36,7500,0
0,37,7500,0
0,38,7500,0
0,39,7500,0
0,40,7500,0
0,41,7500,0
0,42,7500,0
0,43,7500,0
0,44,7500,0
0,45,7500,0
0,46,7500,0
0,47,7500,0
0,48,7500,0
0,49,7500,0
0,50,7500,0
0,51,7500,0
0,52,7500,0
0,53,7500,0
0,54,7500,0
0,55,7500,0
0,56,7500,0
0,57,7500,0
0,58,7500,0
0,59,7500,0
0,60,7500,0
0,61,7500,0
0,62,7500,0
0,63,7500,0
0,64,7500,0
0,65,7500,0
0,66,7500,0
0,67,7500,0
0,68,7500,0
0,69,7500,0
0,70,7500,0
0,71,7500,0
0,72,7500,0
0,73,7500,0
0,74,7500,0
0,75,7500,0
0,76,7500,0
0,77,7500,0
0,78,7500,0
0,79,7500,0
0,80,7500,0
0,81,7500,0
0,82,7500,0
0,83,7500,0
0,84,7500,0
0,85,7500,0
0,86,7500,0
0,87,7500,0
0,88,7500,0
0,89,7500,0
0,90,7500,0
0,91,7500,0
0,92,7500,0
0,93,7500,0
0,94,7500,0
0,95,7500,0
0,96,7500,0
0,97,7500,0
0,98,7500,0
0,99,7500,0
0,100,7500,0
1,0,7500,0
1,1,7500,0.0847851
1,2,7500,0.0821139
1,3,7500,0.071021
1,4,7500,0.06002
1,5,7500,0.051237
1,6,7500,0.0442567
1,7,7500,0.0386564
1,8,7500,0.0340875
1,9,7500,0.0303066
1,10,7500,0.0271399
1,11,7500,0.0244609
1,12,7500,0.0221751
1,13,7500,0.0202101
1,14,7500,0.0185098
1,15,7500,0.0170299
1,16,7500,0.0157351
1,17,7500,0.0145967
1,18,7500,0.0135915
1,19,7500,0.0127003
1,20,7500,0.0119072
1,21,7500,0.0111988
1,22,7500,0.0105638
1,23,7500,0.00999281
1,24,7500,0.00947751
1,25,7500,0.00901088
1,26,7500,0.00858682
1,27,7500,0.00820002
1,28,7500,0.00784583
1,29,7500,0.00752014
1,30,7500,0.00721933
1,31,7500,0.0069402
1,32,7500,0.00667987
1,33,7500,0.00643577
1,34,7500,0.00620557
1,35,7500,0.00598719
1,36,7500,0.00577872
1,37,7500,0.00557842
1,38,7500,0.00538471
1,39,7500,0.00519613
1,40,7500,0.00501131
1,41,7500,0.00482899
1,42,7500,0.00464801
1,43,7500,0.00446725
1,44,7500,0.00428566
1,45,7500,0.00410226
1,46,7500,0.00391608
1,47,7500,0.0037262
1,48,7500,0.00353174
1,49,7500,0.00333182
1,50,7500,0.00312558
1,51,7500,0.00291216
1,52,7500,0.00269071
1,53,7500,0.00246037
1,54,7500,0.00222027
1,55,7500,0.0019695
1,56,7500,0.00170715
1,57,7500,0.00143226
1,58,7500,0.00114383
1,59,7500,0.000840808
1,60,7500,0.000522077
1,61,7500,0.000186452
1,62,7500,-0.000167336
1,63,7500,-0.000540656
1,64,7500,-0.000934989
1,65,7500,-0.00135194
1,66,7500,-0.00179328
1,67,7500,-0.00226094
1,68,7500,-0.00275706
1,69,7500,-0.00328399
1,70,7500,-0.00384438
1,71,7500,-0.00444118
1,72,7500,-0.0050777
1,73,7500,-0.00575769
1,74,7500,-0.00648539
1,75,7500,-0.00726563
1,76,7500,-0.00810398
1,77,7500,-0.0090068
1,78,7500,-0.00998151
1,79,7500,-0.0110367
1,80,7500,-0.0121825
1,81,7500,-0.0134307
1,82,7500,-0.0147955
1,83,7500,-0.0162938
1,84,7500,-0.0179458
1,85,7500,-0.0197763
1,86,7500,-0.0218153
1,87,7500,-0.0241002
1,88,7500,-0.0266774
1,89,7500,-0.0296056
1,90,7500,-0.0329597
1,91,7500,-0.0368372
1,92,7500,-0.0413671
1,93,7500,-0.0467249
1,94,7500,-0.0531531
1,95,7500,-0.0609958
1,96,7500,-0.0706479
1,97,7500,-0.0824534
1,98,7500,-0.0938365
1,99,7500,-0.0949828
1,100,7500,0
2,0,7500,0
2,1,7500,-0.0884815
2,2,7500,-0.0775417
2,3,7500,-0.0581648
2,4,7500,-0.0412555
2,5,7500,-0.0287088
2,6,7500,-0.0197854
2,7,7500,-0.0135134
2,8,7500,-0.00910369
2,9,7500,-0.00598484
2,10,7500,-0.0037603
2,11,7500,-0.00215848
2,12,7500,-0.000993773
2,13,7500,-0.000138721
2,14,7500,0.000494894
2,15,7500,0.000968706
2,16,7500,0.00132622
2,17,7500,0.00159844
2,18,7500,0.00180769
2,19,7500,0.00197015
2,20,7500,0.00209765
2,21,7500,0.00219888
2,22,7500,0.00228028
2,23,7500,0.00234658
2,24,7500,0.00240131
2,25,7500,0.00244707
2,26,7500,0.00248577
2,27,7500,0.00251881
2,28,7500,0.00254719
2,29,7500,0.00257164
2,30,7500,0.00259262
2,31,7500,0.00261045
2,32,7500,0.00262531
2,33,7500,0.0026373
2,34,7500,0.0026464
2,35,7500,0.00265258
2,36,7500,0.00265574
2,37,7500,0.00265575
2,38,7500,0.00265247
2,39,7500,0.00264572
2,40,7500,0.00263533
2,41,7500,0.00262112
2,42,7500,0.00260287
2,43,7500,0.00258041
2,44,7500,0.00255353
2,45,7500,0.00252203
2,46,7500,0.0024857
2,47,7500,0.00244436
2,48,7500,0.00239779
2,49,7500,0.00234579
2,50,7500,0.00228818
2,51,7500,0.00222474
2,52,7500,0.00215529
2,53,7500,0.00207962
2,54,7500,0.00199753
2,55,7500,0.00190884
2,56,7500,0.00181335
2,57,7500,0.00171087
2,58,7500,0.0016012
2,59,7500,0.00148416
2,60,7500,0.00135956
2,61,7500,0.00122724
2,62,7500,0.00108702
2,63,7500,0.00093874
2,64,7500,0.00078227
2,65,7500,0.000617484
2,66,7500,0.000444289
2,67,7500,0.000262626
2,68,7500,7.24822e-05
2,69,7500,-0.000126094
2,70,7500,-0.000332978
2,71,7500,-0.000547943
2,72,7500,-0.000770628
2,73,7500,-0.0010005
2,74,7500,-0.00123682
2,75,7500,-0.00147851
2,76,7500,-0.00172416
2,77,7500,-0.00197181
2,78,7500,-0.00221884
2,79,7500,-0.00246173
2,80,7500,-0.00269573
2,81,7500,-0.00291445
2,82,7500,-0.00310924
2,83,7500,-0.00326835
2,84,7500,-0.00337566
2,85,7500,-0.00340895
2,86,7500,-0.00333726
2,87,7500,-0.00311709
2,88,7500,-0.0026866
2,89,7500,-0.00195704
2,90,7500,-0.000799808
2,91,7500,0.000972875
2,92,7500,0.00363639
2,93,7500,0.00759366
2,94,7500,0.0134268
2,95,7500,0.0219436
2,96,7500,0.0341559
2,97,7500,0.0509206
2,98,7500,0.0706474
2,99,7500,0.0835265
2,100,7500,0
3,0,7500,0
3,1,7500,-0.119726
3,2,7500,-0.138184
3,3,7500,-0.127828
3,4,7500,-0.10869
3,5,7500,-0.0896364
3,6,7500,-0.0731733
3,7,7500,-0.059725
3,8,7500,-0.0489786
3,9,7500,-0.0404482
3,10,7500,-0.033668
3,11,7500,-0.0282484
3,12,7500,-0.0238818
3,13,7500,-0.0203313
3,14,7500,-0.0174162
3,15,7500,-0.0149994
3,16,7500,-0.0129763
3,17,7500,-0.0112668
3,18,7500,-0.00980926
3,19,7500,-0.00855577
3,20,7500,-0.00746895
3,21,7500,-0.00651934
3,22,7500,-0.00568359
3,23,7500,-0.00494302
3,24,7500,-0.00428265
3,25,7500,-0.00369032
3,26,7500,-0.00315616
3,27,7500,-0.00267207
3,28,7500,-0.00223138
3,29,7500,-0.00182857
3,30,7500,-0.00145905
3,31,7500,-0.00111898
3,32,7500,-0.000805125
3,33,7500,-0.000514757
3,34,7500,-0.000245564
3,35,7500,4.42792e-06
3,36,7500,0.00023691
3,37,7500,0.000453338
3,38,7500,0.000654973
3,39,7500,0.000842914
3,40,7500,0.00101812
3,41,7500,0.00118145
3,42,7500,0.00133364
3,43,7500,0.00147538
3,44,7500,0.00160728
3,45,7500,0.00172989
3,46,7500,0.00184373
3,47,7500,0.00194928
3,48,7500,0.00204699
3,49,7500,0.0021373
3,50,7500,0.00222064
3,51,7500,0.00229743
3,52,7500,0.00236809
3,53,7500,0.00243305
3,54,7500,0.00249276
3,55,7500,0.0025477
3,56,7500,0.00259837
3,57,7500,0.00264531
3,58,7500,0.00268911
3,59,7500,0.00273042
3,60,7500,0.00276997
3,61,7500,0.00280856
3,62,7500,0.00284712
3,63,7500,0.00288668
3,64,7500,0.00292843
3,65,7500,0.00297373
3,66,7500,0.00302416
3,67,7500,0.00308153
3,68,7500,0.00314798
3,69,7500,0.00322598
3,70,7500,0.00331846
3,71,7500,0.00342886
3,72,7500,0.00356126
3,73,7500,0.00372054
3,74,7500,0.00391252
3,75,7500,0.00414421
3,76,7500,0.0044241
3,77,7500,0.00476251
3,78,7500,0.00517209
3,79,7500,0.00566841
3,80,7500,0.00627078
3,81,7500,0.00700334
3,82,7500,0.00789646
3,83,7500,0.00898863
3,84,7500,0.0103291
3,85,7500,0.0119812
3,86,7500,0.0140272
3,87,7500,0.0165747
3,88,7500,0.019765
3,89,7500,0.0237841
3,90,7500,0.0288771
3,91,7500,0.0353629
3,92,7500,0.0436477
3,93,7500,0.0542211
3,94,7500,0.0676033
3,95,7500,0.0841573
3,96,7500,0.10353
3,97,7500,0.12333
3,98,7500,0.134786
3,99,7500,0.118084
3,100,7500,0
4,0,7500,0
4,1,7500,-0.133186
4,2,7500,-0.176858
4,3,7500,-0.181311
4,4,7500,-0.167835
4,5,7500,-0.14858
4,6,7500,-0.128842
4,7,7500,-0.110809
4,8,7500,-0.0951443
4,9,7500,-0.0818588
4,10,7500,-0.0707062
4,11,7500,-0.0613709
4,12,7500,-0.0535457
4,13,7500,-0.0469604
4,14,7500,-0.0413887
4,15,7500,-0.0366456
4,16,7500,-0.0325814
4,17,7500,-0.0290757
4,18,7500,-0.0260319
4,19,7500,-0.0233721
4,20,7500,-0.0210334
4,21,7500,-0.0189647
4,22,7500,-0.0171245
4,23,7500,-0.0154787
4,24,7500,-0.0139994
4,25,7500,-0.0126632
4,26,7500,-0.0114508
4,27,7500,-0.010346
4,28,7500,-0.00933533
4,29,7500,-0.00840718
4,30,7500,-0.00755182
4,31,7500,-0.0067609
4,32,7500,-0.00602728
4,33,7500,-0.00534477
4,34,7500,-0.00470805
4,35,7500,-0.00411244
4,36,7500,-0.00355387
4,37,7500,-0.00302877
4,38,7500,-0.00253395
4,39,7500,-0.00206658
4,40,7500,-0.00162414
4,41,7500,-0.00120433
4,42,7500,-0.000805097
4,43,7500,-0.000424531
4,44,7500,-6.08846e-05
4,45,7500,0.000287471
4,46,7500,0.000622066
4,47,7500,0.000944353
4,48,7500,0.00125572
4,49,7500,0.00155753
4,50,7500,0.00185109
4,51,7500,0.00213772
4,52,7500,0.00241873
4,53,7500,0.00269547
4,54,7500,0.00296932
4,55,7500,0.00324169
4,56,7500,0.00351409
4,57,7500,0.00378812
4,58,7500,0.00406547
4,59,7500,0.00434798
4,60,7500,0.00463766
4,61,7500,0.00493671
4,62,7500,0.00524756
4,63,7500,0.00557291
4,64,7500,0.00591578
4,65,7500,0.00627957
4,66,7500,0.00666814
4,67,7500,0.00708585
4,68,7500,0.00753771
4,69,7500,0.00802946
4,70,7500,0.0085677
4,71,7500,0.00916011
4,72,7500,0.00981561
4,73,7500,0.0105446
4,74,7500,0.0113595
4,75,7500,0.0122746
4,76,7500,0.0133072
4,77,7500,0.0144777
4,78,7500,0.0158109
4,79,7500,0.0173363
4,80,7500,0.0190899
4,81,7500,0.0211154
4,82,7500,0.0234667
4,83,7500,0.0262098
4,84,7500,0.0294267
4,85,7500,0.0332189
4,86,7500,0.0377131
4,87,7500,0.0430667
4,88,7500,0.0494753
4,89,7500,0.0571781
4,90,7500,0.0664625
4,91,7500,0.0776577
4,92,7500,0.0911071
4,93,7500,0.10709
4,94,7500,0.125633
4,95,7500,0.146105
4,96,7500,0.166324
4,97,7500,0.180944
4,98,7500,0.17757
4,99,7500,0.134479
4,100,7500,0
5,0,7500,0
5,1,7500,-0.130894
5,2,7500,-0.191061
5,3,7500,-0.210767
5,4,7500,-0.207586
5,5,7500,-0.193573
5,6,7500,-0.175368
5,7,7500,-0.156505
5,8,7500,-0.138672
5,9,7500,-0.122557
5,10,7500,-0.108339
5,11,7500,-0.0959464
5,12,7500,-0.085204
5,13,7500,-0.0759056
5,14,7500,-0.0678481
5,15,7500,-0.060847
5,16,7500,-0.0547415
5,17,7500,-0.0493943
5,18,7500,-0.0446896
5,19,7500,-0.0405308
5,20,7500,-0.0368371
5,21,7500,-0.033541
5,22,7500,-0.0305863
5,23,7500,-0.0279257
5,24,7500,-0.0255199
5,25,7500,-0.0233353
5,26,7500,-0.0213438
5,27,7500,-0.0195214
5,28,7500,-0.0178478
5,29,7500,-0.0163053
5,30,7500,-0.0148791
5,31,7500,-0.0135561
5,32,7500,-0.012325
5,33,7500,-0.0111761
5,34,7500,-0.0101008
5,35,7500,-0.00909138
5,36,7500,-0.00814134
5,37,7500,-0.00724469
5,38,7500,-0.00639614
5,39,7500,-0.00559093
5,40,7500,-0.00482477
5,41,7500,-0.00409376
5,42,7500,-0.00339432
5,43,7500,-0.00272316
5,44,7500,-0.00207722
5,45,7500,-0.00145363
5,46,7500,-0.000849697
5,47,7500,-0.000262831
5,48,7500,0.00030945
5,49,7500,0.000869563
5,50,7500,0.00141988
5,51,7500,0.00196277
5,52,7500,0.00250058
5,53,7500,0.00303574
5,54,7500,0.00357069
5,55,7500,0.00410799
5,56,7500,0.00465032
5,57,7500,0.00520048
5,58,7500,0.00576149
5,59,7500,0.00633657
5,60,7500,0.0069292
5,61,7500,0.00754319
5,62,7500,0.00818272
5,63,7500,0.00885238
5,64,7500,0.00955731
5,65,7500,0.0103032
5,66,7500,0.0110965
5,67,7500,0.0119444
5,68,7500,0.0128551
5,69,7500,0.0138379
5,70,7500,0.0149035
5,71,7500,0.016064
5,72,7500,0.0173337
5,73,7500,0.0187287
5,74,7500,0.0202681
5,75,7500,0.0219739
5,76,7500,0.0238721
5,77,7500,0.0259931
5,78,7500,0.0283731
5,79,7500,0.0310546
5,80,7500,0.0340886
5,81,7500,0.0375357
5,82,7500,0.0414685
5,83,7500,0.0459742
5,84,7500,0.0511571
5,85,7500,0.0571422
5,86,7500,0.064078
5,87,7500,0.0721393
5,88,7500,0.0815275
5,89,7500,0.092466
5,90,7500,0.105186
5,91,7500,0.119889
5,92,7500,0.136676
5,93,7500,0.155394
5,94,7500,0.175362
5,95,7500,0.194864
5,96,7500,0.210258
5,97,7500,0.214651
5,98,7500,0.195482
5,99,7500,0.134457
5,100,7500,0
6,0,7500,0
6,1,7500,-0.124142
6,2,7500,-0.193444
6,3,7500,-0.225256
6,4,7500,-0.232678
6,5,7500,-0.226074
6,6,7500,-0.212185
6,7,7500,-0.195192
6,8,7500,-0.177504
6,9,7500,-0.160416
6,10,7500,-0.144555
6,11,7500,-0.130162
6,12,7500,-0.117269
6,13,7500,-0.1058
6,14,7500,-0.0956293
6,15,7500,-0.0866171
6,16,7500,-0.0786241
6,17,7500,-0.0715213
6,18,7500,-0.0651927
6,19,7500,-0.0595365
6,20,7500,-0.0544642
6,21,7500,-0.0498996
6,22,7500,-0.045777
6,23,7500,-0.0420403
6,24,7500,-0.0386414
6,25,7500,-0.035539
6,26,7500,-0.0326974
6,27,7500,-0.0300862
6,28,7500,-0.0276787
6,29,7500,-0.0254522
6,30,7500,-0.0233867
6,31,7500,-0.0214647
6,32,7500,-0.0196711
6,33,7500,-0.0179924
6,34,7500,-0.0164168
6,35,7500,-0.0149339
6,36,7500,-0.0135342
6,37,7500,-0.0122096
6,38,7500,-0.0109524
6,39,7500,-0.00975578
6,40,7500,-0.00861369
6,41,7500,-0.00752045
6,42,7500,-0.00647086
6,43,7500,-0.00546011
6,44,7500,-0.00448371
6,45,7500,-0.00353743
6,46,7500,-0.00261727
6,47,7500,-0.00171939
6,48,7500,-0.000840088
6,49,7500,2.42454e-05
6,50,7500,0.000877165
6,51,7500,0.00172221
6,52,7500,0.00256292
6,53,7500,0.0034029
6,54,7500,0.00424585
6,55,7500,0.00509558
6,56,7500,0.00595607
6,57,7500,0.00683151
6,58,7500,0.00772637
6,59,7500,0.00864541
6,60,7500,0.00959375
6,61,7500,0.010577
6,62,7500,0.0116012
6,63,7500,0.0126731
6,64,7500,0.0138
6,65,7500,0.0149902
6,66,7500,0.0162528
6,67,7500,0.017598
6,68,7500,0.0190374
6,69,7500,0.0205839
6,70,7500,0.0222525
6,71,7500,0.0240598
6,72,7500,0.0260252
6,73,7500,0.0281706
6,74,7500,0.0305214
6,75,7500,0.0331069
6,76,7500,0.0359608
6,77,7500,0.0391226
6,78,7500,0.0426379
6,79,7500,0.04656
6,80,7500,0.0509511
6,81,7500,0.0558837
6,82,7500,0.0614425
6,83,7500,0.0677257
6,84,7500,0.0748469
6,85,7500,0.0829356
6,86,7500,0.0921372
6,87,7500,0.102609
6,88,7500,0.114514
6,89,7500,0.128
6,90,7500,0.143168
6,91,7500,0.16001
6,92,7500,0.178298
6,93,7500,0.197401
6,94,7500,0.215977
6,95,7500,0.231503
6,96,7500,0.239567
6,97,7500,0.233031
6,98,7500,0.200911
6,99,7500,0.129364
6,100,7500,0
7,0,7500,0
7,1,7500,-0.115848
7,2,7500,-0.1892
7,3,7500,-0.229615
7,4,7500,-0.246299
7,5,7500,-0.247478
7,6,7500,-0.239252
7,7,7500,-0.225865
7,8,7500,-0.210084
7,9,7500,-0.193621
7,10,7500,-0.177477
7,11,7500,-0.162197
7,12,7500,-0.148038
7,13,7500,-0.135085
7,14,7500,-0.123327
7,15,7500,-0.112699
7,16,7500,-0.103111
7,17,7500,-0.0944644
7,18,7500,-0.0866611
