x,y,t,v
0,0,27500,0
0,1,27500,0
0,2,27500,0
0,3,27500,0
0,4,27500,0
0,5,27500,0
0,6,27500,0
0,7,27500,0
0,8,27500,0
0,9,27500,0
0,10,27500,0
0,11,27500,0
0,12,27500,0
0,13,27500,0
0,14,27500,0
0,15,27500,0
0,16,27500,0
0,17,27500,0
0,18,27500,0
0,19,27500,0
0,20,27500,0
0,21,27500,0
0,22,27500,0
0,23,27500,0
0,24,27500,0
0,25,27500,0
0,26,27500,0
0,27,27500,0
0,28,27500,0
0,29,27500,0
0,30,27500,0
0,31,27500,0
0,32,27500,0
0,33,27500,0
0,34,27500,0
0,35,27500,0
0,36,27500,0
0,37,27500,0
0,38,27500,0
0,39,27500,0
0,40,27500,0
0,41,27500,0
0,42,27500,0
0,43,27500,0
0,44,27500,0
0,45,27500,0
0,46,27500,0
0,47,27500,0
0,48,27500,0
0,49,27500,0
0,50,27500,0
0,51,27500,0
0,52,27500,0
0,53,27500,0
0,54,27500,0
0,55,27500,0
0,56,27500,0
0,57,27500,0
0,58,27500,0
0,59,27500,0
0,60,27500,0
0,61,27500,0
0,62,27500,0
0,63,27500,0
0,64,27500,0
0,65,27500,0
0,66,27500,0
0,67,27500,0
0,68,27500,0
0,69,27500,0
0,70,27500,0
0,71,27500,0
0,72,27500,0
0,73,27500,0
0,74,27500,0
0,75,27500,0
0,76,27500,0
0,77,27500,0
0,78,27500,0
0,79,27500,0
0,80,27500,0
0,81,27500,0
0,82,27500,0
0,83,27500,0
0,84,27500,0
0,85,27500,0
0,86,27500,0
0,87,27500,0
0,88,27500,0
0,89,27500,0
0,90,27500,0
0,91,27500,0
0,92,27500,0
0,93,27500,0
0,94,27500,0
0,95,27500,0
0,96,27500,0
0,97,27500,0
0,98,27500,0
0,99,27500,0
0,100,27500,0
1,0,27500,0
1,1,27500,0.0847788
1,2,27500,0.0821054
1,3,27500,0.0710111
1,4,27500,0.0600088
1,5,27500,0.0512239
1,6,27500,0.0442412
1,7,27500,0.0386382
1,8,27500,0.0340662
1,9,27500,0.0302819
1,10,27500,0.0271117
1,11,27500,0.0244291
1,12,27500,0.0221396
1,13,27500,0.0201709
1,14,27500,0.0184671
1,15,27500,0.0169838
1,16,27500,0.0156858
1,17,27500,0.0145445
1,18,27500,0.0135367
1,19,27500,0.0126432
1,20,27500,0.0118481
1,21,27500,0.0111381
1,22,27500,0.010502
1,23,27500,0.00993011
1,24,27500,0.00941434
1,25,27500,0.00894765
1,26,27500,0.00852391
1,27,27500,0.0081378
1,28,27500,0.00778468
1,29,27500,0.00746042
1,30,27500,0.0071614
1,31,27500,0.00688438
1,32,27500,0.00662648
1,33,27500,0.00638509
1,34,27500,0.0061579
1,35,27500,0.00594276
1,36,27500,0.00573777
1,37,27500,0.00554116
1,38,27500,0.00535132
1,39,27500,0.00516676
1,40,27500,0.00498609
1,41,27500,0.00480804
1,42,27500,0.0046314
1,43,27500,0.00445503
1,44,27500,0.00427788
1,45,27500,0.0040989
1,46,27500,0.00391714
1,47,27500,0.00373164
1,48,27500,0.00354149
1,49,27500,0.0033458
1,50,27500,0.00314368
1,51,27500,0.00293426
1,52,27500,0.00271666
1,53,27500,0.00249002
1,54,27500,0.00225343
1,55,27500,0.00200598
1,56,27500,0.00174675
1,57,27500,0.00147476
1,58,27500,0.001189
1,59,27500,0.00088841
1,60,27500,0.000571865
1,61,27500,0.000238174
1,62,27500,-0.000113939
1,63,27500,-0.000485845
1,64,27500,-0.000879028
1,65,27500,-0.0012951
1,66,27500,-0.00173582
1,67,27500,-0.00220312
1,68,27500,-0.00269914
1,69,27500,-0.00322623
1,70,27500,-0.00378704
1,71,27500,-0.00438449
1,72,27500,-0.0050219
1,73,27500,-0.00570301
1,74,27500,-0.00643205
1,75,27500,-0.00721385
1,76,27500,-0.00805395
1,77,27500,-0.00895872
1,78,27500,-0.00993554
1,79,27500,-0.010993
1,80,27500,-0.0121412
1,81,27500,-0.013392
1,82,27500,-0.0147596
1,83,27500,-0.0162606
1,84,27500,-0.0179156
1,85,27500,-0.019749
1,86,27500,-0.0217911
1,87,27500,-0.0240791
1,88,27500,-0.0266595
1,89,27500,-0.0295908
1,90,27500,-0.0329481
1,91,27500,-0.0368287
1,92,27500,-0.0413616
1,93,27500,-0.0467223
1,94,27500,-0.0531532
1,95,27500,-0.0609983
1,96,27500,-0.0706524
1,97,27500,-0.0824594
1,98,27500,-0.0938429
1,99,27500,-0.0949879
1,100,27500,0
2,0,27500,0
2,1,27500,-0.088484
2,2,27500,-0.0775453
2,3,27500,-0.0581695
2,4,27500,-0.0412615
2,5,27500,-0.0287169
2,6,27500,-0.019796
2,7,27500,-0.0135271
2,8,27500,-0.00912095
2,9,27500,-0.00600595
2,10,27500,-0.00378546
2,11,27500,-0.00218781
