x,y,t,p
0,0,47500,0
0,1,47500,0
0,2,47500,0
0,3,47500,0
0,4,47500,0
0,5,47500,0
0,6,47500,0
0,7,47500,0
0,8,47500,0
0,9,47500,0
0,10,47500,0
0,11,47500,0
0,12,47500,0
0,13,47500,0
0,14,47500,0
0,15,47500,0
0,16,47500,0
0,17,47500,0
0,18,47500,0
0,19,47500,0
0,20,47500,0
0,21,47500,0
0,22,47500,0
0,23,47500,0
0,24,47500,0
0,25,47500,0
0,26,47500,0
0,27,47500,0
0,28,47500,0
0,29,47500,0
0,30,47500,0
0,31,47500,0
0,32,47500,0
0,33,47500,0
0,34,47500,0
0,35,47500,0
0,36,47500,0
0,37,47500,0
0,38,47500,0
0,39,47500,0
0,40,47500,0
0,41,47500,0
0,42,47500,0
0,43,47500,0
0,44,47500,0
0,45,47500,0
0,46,47500,0
0,47,47500,0
0,48,47500,0
0,49,47500,0
0,50,47500,0
0,51,47500,0
0,52,47500,0
0,53,47500,0
0,54,47500,0
0,55,47500,0
0,56,47500,0
0,57,47500,0
0,58,47500,0
0,59,47500,0
0,60,47500,0
0,61,47500,0
0,62,47500,0
0,63,47500,0
0,64,47500,0
0,65,47500,0
0,66,47500,0
0,67,47500,0
0,68,47500,0
0,69,47500,0
0,70,47500,0
0,71,47500,0
0,72,47500,0
0,73,47500,0
0,74,47500,0
0,75,47500,0
0,76,47500,0
0,77,47500,0
0,78,47500,0
0,79,47500,0
0,80,47500,0
0,81,47500,0
0,82,47500,0
0,83,47500,0
0,84,47500,0
0,85,47500,0
0,86,47500,0
0,87,47500,0
0,88,47500,0
0,89,47500,0
0,90,47500,0
0,91,47500,0
0,92,47500,0
0,93,47500,0
0,94,47500,0
0,95,47500,0
0,96,47500,0
0,97,47500,0
0,98,47500,0
0,99,47500,0
0,100,47500,0
1,0,47500,-10.6659
1,1,47500,-10.6659
1,2,47500,-6.83917
1,3,47500,-5.07611
1,4,47500,-3.84609
1,5,47500,-3.03195
1,6,47500,-2.45784
1,7,47500,-2.04046
1,8,47500,-1.72679
1,9,47500,-1.48458
1,10,47500,-1.29309
1,11,47500,-1.13868
1,12,47500,-1.01206
1,13,47500,-0.906736
1,14,47500,-0.818063
1,15,47500,-0.742628
1,16,47500,-0.677875
1,17,47500,-0.621853
1,18,47500,-0.573047
1,19,47500,-0.530265
1,20,47500,-0.492553
1,21,47500,-0.45914
1,22,47500,-0.429395
1,23,47500,-0.402798
1,24,47500,-0.378914
1,25,47500,-0.357379
1,26,47500,-0.337882
1,27,47500,-0.320159
1,28,47500,-0.303982
1,29,47500,-0.289156
1,30,47500,-0.275508
1,31,47500,-0.262888
1,32,47500,-0.251164
1,33,47500,-0.240219
1,34,47500,-0.229948
1,35,47500,-0.220258
1,36,47500,-0.211065
1,37,47500,-0.202293
1,38,47500,-0.193873
1,39,47500,-0.185741
1,40,47500,-0.177839
1,41,47500,-0.170115
1,42,47500,-0.162517
1,43,47500,-0.154999
1,44,47500,-0.147517
1,45,47500,-0.14003
1,46,47500,-0.132497
1,47,47500,-0.124881
1,48,47500,-0.117145
1,49,47500,-0.109252
1,50,47500,-0.101166
1,51,47500,-0.0928538
1,52,47500,-0.0842784
1,53,47500,-0.0754049
1,54,47500,-0.066197
1,55,47500,-0.056618
1,56,47500,-0.0466294
1,57,47500,-0.0361915
1,58,47500,-0.0252627
1,59,47500,-0.0137989
1,60,47500,-0.00175316
1,61,47500,0.0109246
1,62,47500,0.0242884
1,63,47500,0.0383969
1,64,47500,0.0533139
1,65,47500,0.0691095
1,66,47500,0.0858609
1,67,47500,0.103654
1,68,47500,0.122584
1,69,47500,0.142758
1,70,47500,0.164296
1,71,47500,0.187335
1,72,47500,0.21203
1,73,47500,0.238558
1,74,47500,0.267125
1,75,47500,0.297967
1,76,47500,0.33136
1,77,47500,0.367628
1,78,47500,0.407154
1,79,47500,0.450393
1,80,47500,0.497891
1,81,47500,0.55031
1,82,47500,0.608458
1,83,47500,0.673335
1,84,47500,0.746189
1,85,47500,0.828602
1,86,47500,0.922608
1,87,47500,1.03086
1,88,47500,1.15689
1,89,47500,1.3055
1,90,47500,1.48335
1,91,47500,1.69993
1,92,47500,1.96913
1,93,47500,2.31191
1,94,47500,2.76067
1,95,47500,3.36837
1,96,47500,4.21654
1,97,47500,5.48032
1,98,47500,7.2552
1,99,47500,11.0882
1,100,47500,11.0882
2,0,47500,-6.9824
2,1,47500,-6.9824
2,2,47500,-5.01461
2,3,47500,-3.99982
2,4,47500,-3.17472
2,5,47500,-2.58061
2,6,47500,-2.13188
2,7,47500,-1.79005
2,8,47500,-1.52455
2,9,47500,-1.31493
2,10,47500,-1.14674
2,11,47500,-1.00981
2,12,47500,-0.896847
2,13,47500,-0.802535
2,14,47500,-0.722961
2,15,47500,-0.655187
2,16,47500,-0.596976
2,17,47500,-0.546602
2,18,47500,-0.502714
2,19,47500,-0.464243
2,20,47500,-0.430331
2,21,47500,-0.400283
2,22,47500,-0.373531
2,23,47500,-0.349606
2,24,47500,-0.328114
2,25,47500,-0.308729
2,26,47500,-0.291172
2,27,47500,-0.275205
2,28,47500,-0.260624
