x,y,t,p
8,62,2500,0.0803348
8,63,2500,0.0967647
8,64,2500,0.113937
8,65,2500,0.131931
8,66,2500,0.150831
8,67,2500,0.170735
8,68,2500,0.191746
8,69,2500,0.21398
8,70,2500,0.237569
8,71,2500,0.262655
8,72,2500,0.2894
8,73,2500,0.317983
8,74,2500,0.348608
8,75,2500,0.381499
8,76,2500,0.416914
8,77,2500,0.455138
8,78,2500,0.496496
8,79,2500,0.541352
8,80,2500,0.590117
8,81,2500,0.643252
8,82,2500,0.701273
8,83,2500,0.764756
8,84,2500,0.834334
8,85,2500,0.910696
8,86,2500,0.994573
8,87,2500,1.08672
8,88,2500,1.18786
8,89,2500,1.29863
8,90,2500,1.41946
8,91,2500,1.55036
8,92,2500,1.69071
8,93,2500,1.8388
8,94,2500,1.99136
8,95,2500,2.14281
8,96,2500,2.28441
8,97,2500,2.40323
8,98,2500,2.48457
8,99,2500,2.49107
8,100,2500,2.49107
9,0,2500,-1.97524
9,1,2500,-1.97524
9,2,2500,-2.00158
9,3,2500,-1.96271
9,4,2500,-1.89363
9,5,2500,-1.80208
9,6,2500,-1.69855
9,7,2500,-1.59011
9,8,2500,-1.4818
9,9,2500,-1.37694
9,10,2500,-1.27751
9,11,2500,-1.18458
9,12,2500,-1.0986
9,13,2500,-1.01957
9,14,2500,-0.947245
9,15,2500,-0.881239
9,16,2500,-0.821078
9,17,2500,-0.766261
9,18,2500,-0.716291
9,19,2500,-0.670689
9,20,2500,-0.62901
9,21,2500,-0.590843
9,22,2500,-0.555812
9,23,2500,-0.523579
9,24,2500,-0.493841
9,25,2500,-0.466323
9,26,2500,-0.440784
9,27,2500,-0.417004
9,28,2500,-0.394791
9,29,2500,-0.373971
9,30,2500,-0.354389
9,31,2500,-0.335906
9,32,2500,-0.318399
9,33,2500,-0.301757
9,34,2500,-0.28588
9,35,2500,-0.270678
9,36,2500,-0.256069
9,37,2500,-0.241979
9,38,2500,-0.228342
9,39,2500,-0.215096
9,40,2500,-0.202185
9,41,2500,-0.189555
9,42,2500,-0.177161
9,43,2500,-0.164955
9,44,2500,-0.152896
9,45,2500,-0.140942
9,46,2500,-0.129057
9,47,2500,-0.117201
9,48,2500,-0.10534
9,49,2500,-0.0934372
9,50,2500,-0.0814572
9,51,2500,-0.0693648
9,52,2500,-0.057124
9,53,2500,-0.0446983
9,54,2500,-0.03205
9,55,2500,-0.0191401
9,56,2500,-0.00592765
9,57,2500,0.00763018
9,58,2500,0.0215789
9,59,2500,0.0359671
9,60,2500,0.0508464
9,61,2500,0.0662727
9,62,2500,0.0823063
9,63,2500,0.0990123
9,64,2500,0.116462
9,65,2500,0.134732
9,66,2500,0.153909
9,67,2500,0.174084
9,68,2500,0.195359
9,69,2500,0.217849
9,70,2500,0.241677
9,71,2500,0.26698
9,72,2500,0.293912
9,73,2500,0.322642
9,74,2500,0.353358
9,75,2500,0.386268
9,76,2500,0.421606
9,77,2500,0.45963
9,78,2500,0.500627
9,79,2500,0.544914
9,80,2500,0.592843
9,81,2500,0.644797
9,82,2500,0.701197
9,83,2500,0.762493
9,84,2500,0.829162
9,85,2500,0.901692
9,86,2500,0.980568
9,87,2500,1.06623
9,88,2500,1.15903
9,89,2500,1.25913
9,90,2500,1.36644
9,91,2500,1.48039
9,92,2500,1.59974
9,93,2500,1.72227
9,94,2500,1.84444
9,95,2500,1.9609
9,96,2500,2.06427
9,97,2500,2.14386
9,98,2500,2.19124
9,99,2500,2.17297
9,100,2500,2.17297
10,0,2500,-1.74397
10,1,2500,-1.74397
10,2,2500,-1.78021
10,3,2500,-1.76151
10,4,2500,-1.71772
10,5,2500,-1.65268
10,6,2500,-1.5747
10,7,2500,-1.48945
10,8,2500,-1.40145
10,9,2500,-1.31386
10,10,2500,-1.22884
10,11,2500,-1.14777
10,12,2500,-1.0714
10,13,2500,-1.00011
10,14,2500,-0.933962
10,15,2500,-0.872848
10,16,2500,-0.816534
10,17,2500,-0.764719
10,18,2500,-0.717071
10,19,2500,-0.673247
10,20,2500,-0.63291
10,21,2500,-0.595736
10,22,2500,-0.56142
10,23,2500,-0.529682
10,24,2500,-0.500263
10,25,2500,-0.472926
10,26,2500,-0.447458
10,27,2500,-0.423663
10,28,2500,-0.401367
10,29,2500,-0.380412
10,30,2500,-0.360654
10,31,2500,-0.341965
10,32,2500,-0.32423
10,33,2500,-0.307342
10,34,2500,-0.291207
10,35,2500,-0.27574
10,36,2500,-0.260861
10,37,2500,-0.246499
10,38,2500,-0.232589
10,39,2500,-0.219071
10,40,2500,-0.20589
10,41,2500,-0.192994
10,42,2500,-0.180336
10,43,2500,-0.16787
10,44,2500,-0.155555
10,45,2500,-0.14335
10,46,2500,-0.131216
10,47,2500,-0.119116
10,48,2500,-0.107014
10,49,2500,-0.0948734
10,50,2500,-0.0826586
10,51,2500,-0.0703338
10,52,2500,-0.0578629
10,53,2500,-0.045209
10,54,2500,-0.0323342
10,55,2500,-0.0191991
10,56,2500,-0.0057627
10,57,2500,0.00801805
10,58,2500,0.0221887
10,59,2500,0.0367975
10,60,2500,0.0518961
10,61,2500,0.0675398
10,62,2500,0.0837881
10,63,2500,0.100705
10,64,2500,0.118361
10,65,2500,0.13683
10,66,2500,0.156196
10,67,2500,0.176548
10,68,2500,0.197984
10,69,2500,0.220612
10,70,2500,0.244549
10,71,2500,0.269926
10,72,2500,0.296884
10,73,2500,0.32558
10,74,2500,0.356186
10,75,2500,0.38889
10,76,2500,0.4239
10,77,2500,0.461443
10,78,2500,0.501765
10,79,2500,0.545136
10,80,2500,0.591844
10,81,2500,0.642199
10,82,2500,0.696525
10,83,2500,0.755154
10,84,2500,0.818419
10,85,2500,0.886632
10,86,2500,0.960061
10,87,2500,1.03889
10,88,2500,1.12318
10,89,2500,1.21277
10,90,2500,1.30717
10,91,2500,1.40548
10,92,2500,1.50615
10,93,2500,1.60681
10,94,2500,1.70404
10,95,2500,1.79311
10,96,2500,1.86802
10,97,2500,1.92034
10,98,2500,1.94568
10,99,2500,1.91506
10,100,2500,1.91506
11,0,2500,-1.555
11,1,2500,-1.555
11,2,2500,-1.59502
11,3,2500,-1.58915
11,4,2500,-1.56272
11,5,2500,-1.51715
11,6,2500,-1.45884
11,7,2500,-1.39226
11,8,2500,-1.32122
11,9,2500,-1.24859
11,10,2500,-1.17648
11,11,2500,-1.10633
11,12,2500,-1.03911
11,13,2500,-0.975395
11,14,2500,-0.91547
11,15,2500,-0.859427
11,16,2500,-0.807221
11,17,2500,-0.758713
